"Hole"	"Core"	"Section"	"Offset [cm]"	"m CSF-A"	"K [wt.%]"	"U [mg/kg]"	"Th [mg/kg]"	"GRA bulk density [g/cm^3]"
"U1482C"	4	6	61	36.51	1.0132	1.7617	2.454	1.5588
"U1482C"	4	6	70	36.6	1.0675	2.1944	2.7675	1.5807
"U1482C"	4	6	81	36.71	1.1721	1.9092	3.5152	1.5983
"U1482C"	4	6	90	36.8	1.0216	1.8856	2.3395	1.6003
"U1482C"	4	6	101	36.91	1.2175	2.1235	2.2947	1.6003
"U1482C"	4	6	110	37	1.1616	2.1527	2.3339	1.5952
"U1482C"	4	6	121	37.11	1.1369	1.954	2.4136	1.5871
"U1482C"	4	6	130	37.2	1.1562	2.123	2.3498	1.5877
"U1482C"	4	6	141	37.31	1.0386	2.1918	1.8192	1.5975
"U1482C"	4	6	150	37.4	0.9242	2.3581	2.6551	1.6079
"U1482C"	4	7	1	37.41	0.99698	1.8699	2.3186	1.6106
"U1482C"	4	7	10	37.5	1.3053	1.9668	2.3249	1.6181
"U1482C"	4	7	21	37.61	1.1519	2.0331	2.7918	1.6264
"U1482C"	4	7	30	37.7	1.0514	1.8292	2.5292	1.6171
"U1482C"	4	7	41	37.81	0.85198	1.9537	2.9179	1.5988
"U1482C"	4	7	50	37.9	0.7313	2.2413	2.2331	1.553
"U1482C"	5	1	1	37.91	0.90925	1.1793	1.9361	1.4029
"U1482C"	5	1	10	38	0.86808	1.6538	2.3227	1.416
"U1482C"	4	7	61	38.01	0.87105	2.4814	0.88239	1.284
"U1482C"	5	1	21	38.11	0.98357	1.5685	2.0291	1.5025
"U1482C"	5	1	30	38.2	0.95873	1.4651	2.5409	1.5538
"U1482C"	5	1	41	38.31	0.81615	1.7251	1.342	1.5755
"U1482C"	5	1	50	38.4	0.72028	1.5923	2.0777	1.5874
"U1482C"	5	1	61	38.51	0.82265	1.2344	1.4988	1.5891
"U1482C"	5	1	70	38.6	0.8488	1.9757	2.0349	1.5948
"U1482C"	5	1	81	38.71	0.86524	1.3656	2.2684	1.5951
"U1482C"	5	1	90	38.8	0.88338	1.5514	2.7953	1.5949
"U1482C"	5	1	101	38.91	0.95955	1.61	2.5542	1.5894
"U1482C"	5	1	110	39	0.92965	1.8174	2.5516	1.5856
"U1482C"	5	1	121	39.11	0.81063	1.7772	2.1793	1.6004
"U1482C"	5	1	130	39.2	0.74996	2.0946	2.1209	1.6296
"U1482C"	5	1	141	39.31	0.88853	1.9871	2.4316	1.6396
"U1482C"	5	1	150	39.4	0.77989	1.8679	1.9108	1.6236
"U1482C"	5	2	1	39.41	0.91375	1.8794	2.0921	1.6024
"U1482C"	5	2	10	39.5	1.098	1.8963	2.5904	1.6043
"U1482C"	5	2	21	39.61	1.203	1.9491	2.5086	1.6118
"U1482C"	5	2	30	39.7	1.1033	1.6287	2.4913	1.6132
"U1482C"	5	2	41	39.81	0.84312	2.2684	1.4072	1.6005
"U1482C"	5	2	50	39.9	0.84155	2.4724	2.1633	1.5883
"U1482C"	5	2	61	40.01	0.78658	2.3795	1.6946	1.5907
"U1482C"	5	2	70	40.1	0.78352	2.2891	1.5588	1.5987
"U1482C"	5	2	81	40.21	0.71888	2.1545	2.3428	1.6054
"U1482C"	5	2	90	40.3	0.67188	1.9254	1.7957	1.6076
"U1482C"	5	2	101	40.41	0.82267	2.1078	1.4055	1.6017
"U1482C"	5	2	110	40.5	0.7658	2.7092	2.4705	1.5854
"U1482C"	5	2	121	40.61	0.85108	2.2201	1.9465	1.5803
"U1482C"	5	2	130	40.7	0.92409	2.0206	1.6631	1.5833
"U1482C"	5	2	141	40.81	0.85691	2.0133	0.88585	1.5913
"U1482C"	5	2	150	40.9	0.64736	1.9559	2.8522	1.599
"U1482C"	5	3	1	40.91	0.71011	1.5177	1.3693	1.6118
"U1482C"	5	3	10	41	0.84211	1.9959	1.9005	1.6061
"U1482C"	5	3	21	41.11	0.88893	1.9266	2.6184	1.5985
"U1482C"	5	3	30	41.2	0.94673	2.1023	2.5064	1.6035
"U1482C"	5	3	41	41.31	0.87748	1.8734	2.4217	1.6132
"U1482C"	5	3	50	41.4	0.80275	1.729	1.7441	1.6144
"U1482C"	5	3	61	41.51	0.87032	1.8843	1.5138	1.6149
"U1482C"	5	3	70	41.6	0.7747	2.1023	2.055	1.6097
"U1482C"	5	3	81	41.71	0.70975	1.8578	2.0373	1.6008
"U1482C"	5	3	90	41.8	0.81417	1.8556	2.0788	1.5948
"U1482C"	5	3	101	41.91	0.90758	1.9264	2.1037	1.5921
"U1482C"	5	3	110	42	0.89564	1.6146	2.0123	1.5933
"U1482C"	5	3	121	42.11	1.0179	1.6712	2.6525	1.5993
"U1482C"	5	3	130	42.2	1.0222	1.9545	2.326	1.6039
"U1482C"	5	3	141	42.31	1.0485	1.9265	2.7914	1.6069
"U1482C"	5	3	150	42.4	0.95519	1.4133	3.6508	1.6088
"U1482C"	5	4	1	42.41	0.91968	1.1453	2.3996	1.6092
"U1482C"	5	4	10	42.5	1.2627	1.2838	3.9622	1.6059
"U1482C"	5	4	21	42.61	1.3859	1.6172	3.2605	1.6105
"U1482C"	5	4	30	42.7	1.3178	1.7949	3.4788	1.625
"U1482C"	5	4	41	42.81	0.96462	1.6665	3.9593	1.6309
"U1482C"	5	4	50	42.9	0.84386	1.4093	2.4807	1.6352
"U1482C"	5	4	61	43.01	0.81824	1.3881	1.7942	1.6423
"U1482C"	5	4	70	43.1	0.87315	1.5853	2.3047	1.6531
"U1482C"	5	4	81	43.21	0.89225	1.4256	2.5385	1.6505
"U1482C"	5	4	90	43.3	1.0155	1.5555	3.7772	1.6531
"U1482C"	5	4	101	43.41	1.3416	1.7157	4.1536	1.646
"U1482C"	5	4	110	43.5	1.5174	1.697	4.2571	1.6331
"U1482C"	5	4	121	43.61	1.2721	1.9607	3.4584	1.6035
"U1482C"	5	4	130	43.7	1.0246	1.5627	3.2555	1.5674
"U1482C"	5	4	141	43.81	1.016	1.6491	2.2695	1.5002
"U1482C"	5	4	150	43.9	0.92498	1.2138	3.109	1.3263
"U1482C"	5	5	1	43.91	0.6107	1.4587	1.8278	1.6253
"U1482C"	5	5	10	44	0.81321	1.7142	1.7476	1.6113
"U1482C"	5	5	21	44.11	0.82013	1.5592	1.2805	1.6042
"U1482C"	5	5	30	44.2	0.82357	1.3838	1.7405	1.6152
"U1482C"	5	5	41	44.31	0.81617	1.2705	2.3144	1.6284
"U1482C"	5	5	50	44.4	0.88301	1.228	2.321	1.6289
"U1482C"	5	5	61	44.51	1.1095	1.6813	2.1279	1.6207
"U1482C"	5	5	70	44.6	1.3864	1.5283	2.8983	1.6177
"U1482C"	5	5	81	44.71	1.2106	1.6007	2.9474	1.6154
"U1482C"	5	5	90	44.8	0.9895	1.3938	3.7493	1.6082
"U1482C"	5	5	101	44.91	0.85335	1.7312	2.4478	1.6057
"U1482C"	5	5	110	45	0.82991	1.8689	2.4684	1.6129
"U1482C"	5	5	121	45.11	0.73885	1.5881	1.9041	1.6155
"U1482C"	5	5	130	45.2	0.77433	1.7294	1.8009	1.6145
"U1482C"	5	5	141	45.31	0.6865	1.3374	2.0149	1.6073
"U1482C"	5	5	150	45.4	0.56862	1.1896	0.84911	1.5925
"U1482C"	5	6	1	45.41	0.75324	1.0653	0.49709	1.6239
"U1482C"	5	6	10	45.5	0.83553	1.2072	2.5489	1.6304
"U1482C"	5	6	21	45.61	1.1174	1.4854	3.2686	1.6283
"U1482C"	5	6	30	45.7	1.24	1.5801	3.9191	1.6237
"U1482C"	5	6	41	45.81	1.0056	1.8869	4.0047	1.6124
"U1482C"	5	6	50	45.9	0.99862	1.776	3.2987	1.6059
"U1482C"	5	6	61	46.01	1.0717	1.8405	2.6532	1.6073
"U1482C"	5	6	70	46.1	1.0161	1.8009	2.2129	1.6083
"U1482C"	5	6	81	46.21	0.81736	1.2084	3.0017	1.61
"U1482C"	5	6	90	46.3	0.77787	1.2745	2.1526	1.6065
"U1482C"	5	6	101	46.41	1.0094	1.5265	2.9737	1.6041
"U1482C"	5	6	110	46.5	1.0675	1.4228	3.2023	1.6063
"U1482C"	5	6	121	46.61	0.96253	1.5034	2.7254	1.6069
"U1482C"	5	6	130	46.7	1.019	1.0838	3.3783	1.5655
"U1482C"	5	6	141	46.81	0.95526	1.488	2.1543	1.4188
"U1482C"	5	7	1	46.82	0.94732	1.1305	2.978	1.2967
"U1482C"	5	7	10	46.91	1.4164	1.6278	4.6055	0.93661
"U1482C"	5	7	21	47.02	2.0685	2.7842	6.0121	0.60163
"U1482C"	5	7	30	47.11	2.1789	2.2851	6.5559	0.68889
"U1482C"	5	7	41	47.22	1.2686	2.0082	4.1901	1.212
"U1482C"	5	7	50	47.31	1.1515	1.7656	3.4997	1.4982
"U1482C"	5	7	61	47.42	1.3777	1.7837	3.5392	1.435
"U1482C"	7	1	1	49.91	0.77087	1.6339	1.5716	1.5663
"U1482C"	7	1	10	50	0.80496	1.9557	2.0324	1.5795
"U1482C"	7	1	21	50.11	0.95863	1.3763	1.978	1.5772
"U1482C"	7	1	30	50.2	1.086	1.5254	2.6896	1.5735
"U1482C"	7	1	41	50.31	0.97871	1.5878	3.2061	1.584
"U1482C"	7	1	50	50.4	0.86657	1.7116	2.3267	1.5953
"U1482C"	7	1	61	50.51	0.91217	1.7271	1.6432	1.6023
"U1482C"	7	1	70	50.6	0.7701	1.8181	1.5921	1.6048
"U1482C"	7	1	81	50.71	0.93819	1.5786	2.1098	1.6135
"U1482C"	7	1	90	50.8	0.87208	1.8611	2.7935	1.6215
"U1482C"	7	1	101	50.91	1.0186	1.9993	2.4794	1.6113
"U1482C"	7	1	110	51	1.1926	2.074	3.0488	1.6024
"U1482C"	7	1	121	51.11	1.0041	1.8489	2.6147	1.5962
"U1482C"	7	1	130	51.2	1.0278	1.8808	2.5667	1.5871
"U1482C"	7	1	141	51.31	0.90343	2.4893	2.4011	1.5912
"U1482C"	7	1	150	51.4	0.77285	2.11	2.2199	1.5946
"U1482C"	7	2	1	51.41	0.75268	2.3004	1.8518	1.6042
"U1482C"	7	2	10	51.5	0.83248	1.7583	1.8615	1.5974
"U1482C"	7	2	21	51.61	1.1158	2.0926	2.6161	1.5999
"U1482C"	7	2	30	51.7	1.0834	1.8061	2.5507	1.6035
"U1482C"	7	2	41	51.81	1.0875	1.7659	2.3438	1.608
"U1482C"	7	2	50	51.9	0.97394	1.8787	2.3833	1.6152
"U1482C"	7	2	61	52.01	1.0852	1.9984	3.4496	1.6182
"U1482C"	7	2	70	52.1	1.1065	1.9563	3.6269	1.6214
"U1482C"	7	2	81	52.21	0.98536	1.4504	2.5827	1.6223
"U1482C"	7	2	90	52.3	1.0581	1.5749	2.3987	1.6204
"U1482C"	7	2	101	52.41	1.2234	1.6548	2.9726	1.6265
"U1482C"	7	2	110	52.5	1.0696	1.5386	3.3162	1.629
"U1482C"	7	2	121	52.61	1.0484	1.6027	2.4378	1.6276
"U1482C"	7	2	130	52.7	0.96723	2.0111	1.9608	1.6227
"U1482C"	7	2	141	52.81	0.91277	1.9692	2.3885	1.5995
"U1482C"	7	2	150	52.9	0.97795	1.8538	2.6376	1.508
"U1482C"	7	3	1	52.91	0.96049	1.2287	2.6934	1.6227
"U1482C"	7	3	10	53	1.2274	1.7065	2.4633	1.5912
"U1482C"	7	3	21	53.11	1.3245	1.8069	3.4564	1.6015
"U1482C"	7	3	30	53.2	1.2546	1.9391	3.638	1.632
"U1482C"	7	3	41	53.31	1.0093	1.8464	3.4819	1.6368
"U1482C"	7	3	50	53.4	1.0034	1.6988	2.7828	1.6311
"U1482C"	7	3	61	53.51	1.2387	2.0223	2.8848	1.6305
"U1482C"	7	3	70	53.6	1.2345	1.9509	2.5362	1.6259
"U1482C"	7	3	81	53.71	1.2382	2.1139	4.4189	1.6271
"U1482C"	7	3	90	53.8	1.2236	1.7582	4.6688	1.6281
"U1482C"	7	3	101	53.91	1.2475	2.1441	3.4101	1.6261
"U1482C"	7	3	110	54	1.0144	2.134	3.4952	1.6195
"U1482C"	7	3	121	54.11	1.025	2.3026	2.1698	1.6074
"U1482C"	7	3	130	54.2	0.88565	2.3276	1.5983	1.6045
"U1482C"	7	3	141	54.31	0.94777	2.2803	2.5148	1.6184
"U1482C"	7	3	150	54.4	0.97178	2.1468	1.8991	1.6336
"U1482C"	7	4	1	54.41	0.89421	1.7072	3.2247	1.6316
"U1482C"	7	4	10	54.5	0.93274	1.5646	2.3064	1.631
"U1482C"	7	4	21	54.61	1.0713	1.9504	2.3036	1.6319
"U1482C"	7	4	30	54.7	1.0844	1.9216	2.6735	1.6361
"U1482C"	7	4	41	54.81	0.956	1.9011	3.1957	1.6323
"U1482C"	7	4	50	54.9	1.0534	1.9814	2.3709	1.6237
"U1482C"	7	4	61	55.01	1.2069	1.8495	2.6286	1.6223
"U1482C"	7	4	70	55.1	1.1873	2.1844	3.3063	1.6268
"U1482C"	7	4	81	55.21	1.0948	1.4226	3.1027	1.6267
"U1482C"	7	4	90	55.3	1.1276	1.73	4.0881	1.6322
"U1482C"	7	4	101	55.41	1.283	1.8709	2.3189	1.6393
"U1482C"	7	4	110	55.5	1.1888	1.8218	2.6206	1.6425
"U1482C"	7	4	121	55.61	1.1547	1.885	2.5368	1.6452
"U1482C"	7	4	130	55.7	1.1549	1.5753	3.1339	1.6501
"U1482C"	7	4	141	55.81	1.2373	1.9715	3.2677	1.6525
"U1482C"	7	4	150	55.9	1.0242	1.9698	3.1868	1.66
"U1482C"	7	5	1	55.91	1.1158	1.4906	3.5162	1.6411
"U1482C"	7	5	10	56	1.4175	1.9107	4.2133	1.6411
"U1482C"	7	5	21	56.11	1.3563	1.9389	3.3287	1.6415
"U1482C"	7	5	30	56.2	1.4224	1.8844	3.4998	1.6355
"U1482C"	7	5	41	56.31	1.0587	2.33	2.8235	1.6278
"U1482C"	7	5	50	56.4	1.0718	2.5799	2.2427	1.6243
"U1482C"	7	5	61	56.51	1.1788	2.6654	3.069	1.6349
"U1482C"	7	5	70	56.6	1.2108	2.768	2.5848	1.6439
"U1482C"	7	5	81	56.71	1.1216	2.3384	3.5455	1.6451
"U1482C"	7	5	90	56.8	1.2381	2.3397	3.9427	1.638
"U1482C"	7	5	101	56.91	1.4608	2.3463	3.7828	1.6366
"U1482C"	7	5	110	57	1.3407	2.4647	3.3643	1.6442
"U1482C"	7	5	121	57.11	1.1948	2.193	3.4053	1.6487
"U1482C"	7	5	130	57.2	1.0616	2.2411	1.7649	1.6474
"U1482C"	7	5	141	57.31	1.0439	2.2255	3.0499	1.6516
"U1482C"	7	5	150	57.4	0.74328	1.4421	2.4536	1.6501
"U1482C"	7	6	1	57.41	0.89598	1.8233	2.1837	1.6518
"U1482C"	7	6	10	57.5	1.2129	1.9848	2.7569	1.6504
"U1482C"	7	6	21	57.61	1.2894	2.0326	3.3174	1.6472
"U1482C"	7	6	30	57.7	1.2331	2.1571	3.2559	1.649
"U1482C"	7	6	41	57.81	0.87075	2.481	2.7132	1.6432
"U1482C"	7	6	50	57.9	1.014	2.7132	2.6808	1.6417
"U1482C"	7	6	61	58.01	1.1268	2.1585	2.5687	1.6357
"U1482C"	7	6	70	58.1	1.1388	2.2779	3.1755	1.6345
"U1482C"	7	6	81	58.21	1.0824	1.6305	2.6962	1.6335
"U1482C"	7	6	90	58.3	1.2235	1.9555	3.3437	1.6324
"U1482C"	7	6	101	58.41	1.1797	2.2539	2.7199	1.6351
"U1482C"	7	6	110	58.5	1.2663	2.0289	2.7459	1.638
"U1482C"	7	6	121	58.61	1.1862	1.9441	2.9645	1.6393
"U1482C"	7	6	130	58.7	1.1931	2.0658	3.0241	1.642
"U1482C"	7	6	141	58.81	1.1665	1.934	3.0345	1.6426
"U1482C"	7	6	150	58.9	1.0959	1.8333	3.0216	1.6542
"U1482C"	7	7	1	58.91	1.1449	1.4722	2.9049	1.636
"U1482C"	7	7	10	59	1.2253	1.5973	3.5401	1.6415
"U1482C"	7	7	21	59.11	1.1528	1.709	3.0197	1.6448
"U1482C"	7	7	30	59.2	0.96046	1.9011	2.4897	1.6428
"U1482C"	7	7	41	59.31	0.92794	2.0163	1.7628	1.6296
"U1482C"	7	7	50	59.4	0.78996	2.0495	1.8376	1.6168
"U1482C"	8	1	1	59.41	0.71878	1.3425	3.6613	1.5413
"U1482C"	8	1	10	59.5	0.93695	1.9442	2.9581	1.5648
"U1482C"	7	7	61	59.51	0.92064	2.3086	1.893	1.5551
"U1482C"	8	1	21	59.61	1.1077	1.9458	2.8753	1.6039
"U1482C"	8	1	30	59.7	1.004	1.8576	3.4536	1.6368
"U1482C"	8	1	41	59.81	0.84187	1.8493	2.5004	1.6452
"U1482C"	8	1	50	59.9	0.77221	1.8653	3.2551	1.6486
"U1482C"	8	1	61	60.01	0.86918	1.8322	2.6237	1.6493
"U1482C"	8	1	70	60.1	1.0004	2.006	2.8889	1.6447
"U1482C"	8	1	81	60.21	0.88768	1.7406	2.5522	1.6416
"U1482C"	8	1	90	60.3	1.051	1.3323	3.7229	1.6388
"U1482C"	8	1	101	60.41	1.2896	1.9677	4.5309	1.6373
"U1482C"	8	1	110	60.5	1.0183	2.0696	3.3554	1.6485
"U1482C"	8	1	121	60.61	0.87649	1.695	2.3593	1.6527
"U1482C"	8	1	130	60.7	0.72028	1.5754	1.6351	1.6154
"U1482C"	8	1	141	60.81	0.70404	2.1923	1.3878	1.2661
"U1482C"	8	2	1	60.82	0.54661	1.3425	1.4638	1.6816
"U1482C"	8	2	10	60.91	0.80348	1.9696	1.8827	1.6632
"U1482C"	8	2	21	61.02	0.96403	2.0953	2.1352	1.6275
"U1482C"	8	2	30	61.11	1.1524	1.7381	2.7023	1.6187
"U1482C"	8	2	41	61.22	1.1336	1.7063	3.2267	1.6167
"U1482C"	8	2	50	61.31	1.0693	1.8832	2.9907	1.6329
"U1482C"	8	2	61	61.42	1.1524	1.8805	2.2931	1.6407
"U1482C"	8	2	70	61.51	1.0537	2.1462	2.674	1.636
"U1482C"	8	2	81	61.62	0.90022	1.889	3.2162	1.6359
"U1482C"	8	2	90	61.71	1.0407	1.6531	2.2426	1.6376
"U1482C"	8	2	101	61.82	1.1594	2.2069	3.1451	1.6399
"U1482C"	8	2	110	61.91	1.0669	2.0016	2.982	1.6383
"U1482C"	8	2	121	62.02	1.0975	1.8457	3.2682	1.6339
"U1482C"	8	2	130	62.11	1.1115	1.7227	3.1358	1.631
"U1482C"	8	2	141	62.22	1.1565	2.0412	4.3502	1.6282
"U1482C"	8	3	1	62.26	0.94414	1.6417	2.3392	1.6508
"U1482C"	8	3	10	62.35	1.0431	1.9665	2.387	1.642
"U1482C"	8	3	21	62.46	1.1174	1.864	1.9444	1.641
"U1482C"	8	3	30	62.55	1.2023	2.042	2.8218	1.6508
"U1482C"	8	3	41	62.66	0.9132	2.0858	2.6134	1.6531
"U1482C"	8	3	50	62.75	1.0255	2.1271	2.2421	1.6555
"U1482C"	8	3	61	62.86	1.0513	2.2074	2.1191	1.6571
"U1482C"	8	3	70	62.95	0.97301	2.4184	2.4939	1.6535
"U1482C"	8	3	81	63.06	0.90664	1.9873	2.881	1.6526
"U1482C"	8	3	90	63.15	0.95632	1.6727	2.567	1.6533
"U1482C"	8	3	101	63.26	1.0775	2.0113	3.0743	1.6566
"U1482C"	8	3	110	63.35	1.132	2.124	1.7666	1.6687
"U1482C"	8	3	121	63.46	1.0979	2.0412	2.6937	1.6767
"U1482C"	8	3	130	63.55	1.1064	1.9944	2.3179	1.6744
"U1482C"	8	3	141	63.66	1.0605	1.5886	4.1454	1.6873
"U1482C"	8	4	1	63.68	1.0581	1.5313	2.3521	1.6959
"U1482C"	8	4	10	63.77	1.1036	1.8138	3.1583	1.6902
"U1482C"	8	4	21	63.88	1.1583	2.2131	3.3541	1.6715
"U1482C"	8	4	30	63.97	1.2499	1.8183	2.9758	1.6609
"U1482C"	8	4	41	64.08	1.1213	1.9978	2.4441	1.6548
"U1482C"	8	4	50	64.17	1.1116	2.047	2.6659	1.6509
"U1482C"	8	4	61	64.28	1.139	2.0883	3.0027	1.6501
"U1482C"	8	4	70	64.37	1.2216	1.9784	2.5267	1.6569
"U1482C"	8	4	81	64.48	1.117	1.9431	2.7651	1.6703
"U1482C"	8	4	90	64.57	1.0744	1.5723	3.648	1.6724
"U1482C"	8	4	101	64.68	1.0783	2.1296	3.6723	1.6683
"U1482C"	8	4	110	64.77	1.143	2.0657	2.7835	1.6624
"U1482C"	8	4	121	64.88	1.1406	2.0733	2.9438	1.6508
"U1482C"	8	4	130	64.97	1.2738	1.7487	3.4031	1.6379
"U1482C"	8	4	141	65.08	1.2748	1.8241	2.8588	1.6592
"U1482C"	8	5	1	65.1	1.1722	1.7827	2.8854	1.6471
"U1482C"	8	5	10	65.19	1.4463	2.1283	2.9029	1.6489
"U1482C"	8	5	21	65.3	1.3967	2.0228	4.6319	1.6552
"U1482C"	8	5	30	65.39	1.3733	2.2329	4.1188	1.6484
"U1482C"	8	5	41	65.5	1.0561	2.2928	3.3982	1.6365
"U1482C"	8	5	50	65.59	1.0239	2.3227	2.9809	1.6383
"U1482C"	8	5	61	65.7	1.2478	2.6736	2.6294	1.6457
"U1482C"	8	5	70	65.79	1.1288	2.5447	2.657	1.6465
"U1482C"	8	5	81	65.9	1.1099	2.4513	3.5382	1.6485
"U1482C"	8	5	90	65.99	1.0792	2.2074	3.008	1.6483
"U1482C"	8	5	101	66.1	1.4845	3.1177	3.479	1.6496
"U1482C"	8	5	110	66.19	1.4606	2.8755	2.6913	1.6473
"U1482C"	8	5	121	66.3	1.4589	2.9837	3.7357	1.6497
"U1482C"	8	5	130	66.39	1.413	2.423	3.3231	1.6556
"U1482C"	8	5	141	66.5	1.1483	2.357	3.6777	1.6736
"U1482C"	8	6	1	66.53	0.88053	1.4432	2.6189	1.6689
"U1482C"	8	6	10	66.62	1.0919	2.0146	2.5024	1.6608
"U1482C"	8	6	21	66.73	1.0465	2.083	2.9977	1.6569
"U1482C"	8	6	30	66.82	1.097	1.9544	2.761	1.6615
"U1482C"	8	6	41	66.93	0.90374	1.898	2.8164	1.6564
"U1482C"	8	6	50	67.02	0.99121	1.9208	2.5361	1.6538
"U1482C"	8	6	61	67.13	1.1941	2.1895	2.8697	1.661
"U1482C"	8	6	70	67.22	1.3735	2.3047	2.7462	1.6615
"U1482C"	8	6	81	67.33	1.198	2.0224	3.9384	1.6624
"U1482C"	8	6	90	67.42	1.2484	2.3854	3.2809	1.6636
"U1482C"	8	6	101	67.53	1.1586	2.6722	2.8345	1.6601
"U1482C"	8	6	110	67.62	1.093	2.1919	2.3243	1.6573
"U1482C"	8	6	121	67.73	1.2073	2.6306	1.9777	1.6594
"U1482C"	8	6	130	67.82	1.0865	2.7637	2.7451	1.6631
"U1482C"	8	6	141	67.93	1.1727	2.6146	2.997	1.6683
"U1482C"	8	7	1	67.95	1.0807	2.4269	2.1724	1.6604
"U1482C"	8	7	10	68.04	1.2048	2.5138	2.2716	1.6561
"U1482C"	8	7	21	68.15	1.255	2.2773	2.7062	1.6516
"U1482C"	8	7	30	68.24	1.3295	2.2791	2.5198	1.6513
"U1482C"	8	7	41	68.35	1.1645	2.0526	3.8714	1.6502
"U1482C"	8	7	50	68.44	1.2268	2.6606	3.542	1.6513
"U1482C"	8	7	61	68.55	1.2895	2.6065	2.4242	1.6555
"U1482C"	8	7	70	68.64	1.2953	2.7867	3.5898	1.6557
"U1482C"	8	7	81	68.75	1.1003	1.6763	3.7327	1.6583
"U1482C"	8	7	90	68.84	1.1851	1.9524	3.9888	1.6549
"U1482C"	9	1	1	68.91	1.1253	1.5865	3.2616	1.6132
"U1482C"	8	7	101	68.95	1.2248	2.5263	3.6711	1.65
"U1482C"	9	1	10	69	1.0836	2.0008	3.3323	1.6256
"U1482C"	8	7	110	69.04	1.1149	2.2009	2.5865	1.527
"U1482C"	9	1	21	69.11	1.2002	1.7957	2.6911	1.6345
"U1482C"	9	1	30	69.2	1.1691	2.0624	2.3284	1.6345
"U1482C"	9	1	41	69.31	0.91693	2.6001	3.0162	1.6381
"U1482C"	9	1	50	69.4	1.0507	2.712	3.3932	1.6424
"U1482C"	9	1	61	69.51	1.2235	2.7024	2.6323	1.6439
"U1482C"	9	1	70	69.6	1.3251	2.5391	3.3527	1.6417
"U1482C"	9	1	81	69.71	1.0749	1.6357	3.5126	1.6402
"U1482C"	9	1	90	69.8	1.1631	1.9061	3.1892	1.6443
"U1482C"	9	1	101	69.91	1.2203	2.1398	3.2637	1.6397
"U1482C"	9	1	110	70	1.2466	2.4548	3.0938	1.6418
"U1482C"	9	1	121	70.11	1.2211	2.0702	2.7074	1.6429
"U1482C"	9	1	130	70.2	1.2818	2.1198	2.9008	1.6483
"U1482C"	9	1	141	70.31	1.1445	1.9318	2.714	1.6531
"U1482C"	9	2	1	70.33	1.0197	1.5901	3.4827	1.6569
"U1482C"	9	2	10	70.42	1.2204	1.9812	3.4192	1.6534
"U1482C"	9	2	21	70.53	1.2256	1.5791	3.1837	1.6494
"U1482C"	9	2	30	70.62	1.0971	2.0169	2.6495	1.6509
"U1482C"	9	2	41	70.73	0.87943	2.0686	2.5391	1.6472
"U1482C"	9	2	50	70.82	0.7785	2.0049	2.3401	1.6451
"U1482C"	9	2	61	70.93	0.89152	2.3128	2.2481	1.6457
"U1482C"	9	2	70	71.02	0.91356	1.7484	2.2024	1.6444
"U1482C"	9	2	81	71.13	0.7926	1.8833	2.6405	1.6409
"U1482C"	9	2	90	71.22	0.90365	2.0793	2.7932	1.6473
"U1482C"	9	2	101	71.33	1.0755	1.8919	2.8223	1.6444
"U1482C"	9	2	110	71.42	0.87064	2.1044	2.6602	1.6423
"U1482C"	9	2	121	71.53	0.95078	2.0235	2.0867	1.6385
"U1482C"	9	2	130	71.62	0.89639	1.4599	3.1384	1.6383
"U1482C"	9	2	141	71.73	0.90448	2.0395	2.1777	1.6477
"U1482C"	9	3	1	71.75	0.94518	1.5241	2.4109	1.6545
"U1482C"	9	3	10	71.84	1.2113	1.7591	3.6655	1.6499
"U1482C"	9	3	21	71.95	1.2006	1.5722	3.93	1.6435
"U1482C"	9	3	30	72.04	1.2415	1.7256	3.5285	1.6424
"U1482C"	9	3	41	72.15	1.1907	1.9372	3.8444	1.6438
"U1482C"	9	3	50	72.24	1.0245	1.7779	4.0049	1.6498
"U1482C"	9	3	61	72.35	0.76081	1.769	2.4349	1.6483
"U1482C"	9	3	70	72.44	0.87391	1.8543	1.8235	1.642
"U1482C"	9	3	81	72.55	0.75847	1.4613	2.4289	1.6368
"U1482C"	9	3	90	72.64	0.7686	1.587	2.4246	1.6326
"U1482C"	9	3	101	72.75	0.96489	2.0549	2.4081	1.6322
"U1482C"	9	3	110	72.84	1.2258	2.2779	2.6745	1.6335
"U1482C"	9	3	121	72.95	1.1306	2.4033	3.0085	1.6381
"U1482C"	9	3	130	73.04	1.0842	1.9601	2.2938	1.6449
"U1482C"	9	3	141	73.15	0.97443	1.7567	3.4937	1.6515
"U1482C"	9	4	1	73.17	0.92595	1.5237	3.1024	1.6549
"U1482C"	9	4	10	73.26	1.1588	1.8105	2.9881	1.6546
"U1482C"	9	4	21	73.37	1.0712	1.9657	2.8368	1.6507
"U1482C"	9	4	30	73.46	1.0753	1.7899	2.5609	1.6526
"U1482C"	9	4	41	73.57	0.98897	1.7892	2.6104	1.655
"U1482C"	9	4	50	73.66	0.94137	1.7139	3.54	1.6522
"U1482C"	9	4	61	73.77	1.1261	2.1857	2.6539	1.6542
"U1482C"	9	4	70	73.86	1.0067	2.2806	3.2956	1.6512
"U1482C"	9	4	81	73.97	1.0106	2.1225	2.5425	1.6479
"U1482C"	9	4	90	74.06	0.98992	2.3168	3.2132	1.6542
