Depth_mbrt,GR_gAPI
1474,29.44166624
1474.2,27.59201103
1474.4,33.46045304
1474.6,36.81069897
1474.8,34.51520601
1475,34.59176984
1475.2,40.29729438
1475.4,37.88772782
1475.6,30.32018079
1475.8,28.79276306
1476,34.08358866
1476.2,33.62723053
1476.4,30.93292804
1476.6,31.9255145
1476.8,29.8263816
1477,24.14911225
1477.2,19.55071724
1477.4,21.43466262
1477.6,26.24384545
1477.8,29.79336969
1478,29.5978878
1478.2,32.42616992
1478.4,40.59596155
1478.6,40.35016069
1478.8,35.97435407
1479,35.73749493
1479.2,31.51242076
1479.4,32.22030259
1479.6,30.10744907
1479.8,24.2001489
1479.896014,21.78217822
1480,24.183759
1480.2,25.13841903
1480.4,26.61084355
1480.6,30.33446823
1480.8,30.94231495
1481,27.08521928
1481.2,26.43256241
1481.4,27.98610832
1481.6,26.95007107
1481.8,24.40987681
1482,30.70927905
1482.2,29.78106976
1482.4,24.74050779
1482.6,22.39375351
1482.8,21.87425232
1483,23.60567441
1483.2,27.83481929
1483.4,26.72354796
1483.6,29.7071107
1483.8,33.05714484
1484,28.70092621
1484.2,25.75080185
1484.4,30.36161784
1484.6,30.41411689
1484.8,30.16561809
1485,34.98557115
1485.2,36.32107666
1485.4,29.83156027
1485.6,26.75607467
1485.8,25.94891894
1486,26.43699179
1486.2,27.62007955
1486.4,34.0591937
1486.6,39.89664528
1486.8,33.66694722
1487,31.93881571
1487.2,40.16089662
1487.4,47.1744469
1487.6,50.96982541
1487.8,48.46793576
1488,39.45880264
1488.2,33.2112928
1488.4,36.85601911
1488.6,29.5270707
1488.8,24.33180449
1489,19.87939752
1489.2,17.02852499
1489.4,15.12287711
1489.6,26.74803304
1489.8,32.23130441
1490,38.16694868
1490.2,38.15200914
1490.4,37.71692897
1490.6,32.74778665
1490.8,34.40514327
1491,39.41966879
1491.2,29.23822809
1491.4,24.63009911
1491.6,33.95743276
1491.8,45.09384732
1492,36.87442142
1492.2,27.83105102
1492.4,25.37033893
1492.6,28.58035477
1492.8,30.16223463
1493,31.40563596
1493.2,30.21424968
1493.4,29.1842306
1493.6,29.59911476
1493.8,29.17605416
1494,28.66005627
1494.2,33.88103844
1494.4,31.93424247
1494.6,27.76405445
1494.8,27.66161197
1495,23.62161793
1495.2,24.03085753
1495.4,28.63684594
1495.6,33.29804587
1495.8,30.08458655
1496,29.01593726
1496.2,28.47803793
1496.4,22.49741476
1496.6,28.16829313
1496.8,39.01983243
1497,41.21482545
1497.2,38.3483322
1497.4,37.32620898
1497.6,37.23916382
1497.8,35.31317129
1498,32.61227045
1498.2,31.02671435
1498.4,32.7820969
1498.6,35.60412039
1498.8,45.9076235
1499,44.04088918
1499.2,36.61498378
1499.4,29.99188556
1499.6,31.46405077
1499.8,38.78531269
1500,43.56435644
1500,44.2047723
1500.2,40.94696218
1500.4,36.27941511
1500.6,36.37452846
1500.8,37.39061066
1501,35.53521381
1501.02916,41.58415842
1501.2,34.38255336
1501.4,30.58286956
1501.6,36.45986567
1501.8,42.08686008
1502,36.95656928
1502.2,28.63286879
1502.4,28.40377239
1502.6,36.82851004
1502.8,36.19050534
1503,33.55127406
1503.2,29.29807071
1503.4,24.92889962
1503.6,27.84162726
1503.8,35.43574805
1504,32.68331485
1504.2,24.08003219
1504.4,20.90147485
1504.6,26.73878194
1504.8,35.22961004
1505,42.38934375
1505.2,46.83237181
1505.4,38.66141927
1505.6,32.37938374
1505.8,35.08685735
1506,35.87261723
1506.2,37.02169719
1506.4,37.96325952
1506.6,33.73484075
1506.8,26.37782887
1507,29.52730104
1507.2,32.80338784
1507.4,34.44429549
1507.6,37.87548371
1507.8,34.37942786
1508,29.31636979
1508.2,30.40577095
1508.4,37.71096281
1508.6,31.37840941
1508.8,22.34352015
1509,27.33313712
1509.2,28.15092129
1509.4,24.45476508
1509.6,28.00190053
1509.8,30.6605458
1510,25.31486998
1510.2,31.49022673
1510.4,38.30029097
1510.6,34.42018971
1510.8,27.64972548
1511,30.47378132
1511.2,34.72450337
1511.4,36.03310932
1511.6,33.8140936
1511.8,31.75645959
1512,27.69880411
1512.2,24.65495118
1512.4,32.69413407
1512.6,33.16500917
1512.8,26.31119818
1513,26.35354726
1513.2,32.75628804
1513.4,41.30310653
1513.6,35.19978729
1513.8,24.2896745
1514,24.54020395
1514.2,27.18564547
1514.4,30.49051813
1514.6,34.71292228
1514.8,35.9014782
1515,27.77779931
1515.2,22.53741356
1515.4,30.58857431
1515.6,33.15968764
1515.780446,37.62376238
1515.8,32.19692231
1516,32.12452723
1516.2,26.58172118
1516.4,29.67056165
1516.6,28.20205732
1516.8,28.9903539
1517,35.21451344
1517.2,39.66848822
1517.4,36.18250463
1517.6,24.18974592
1517.8,22.5411647
1518,29.46084705
1518.2,33.04772356
1518.4,30.70630068
1518.6,28.0876691
1518.8,33.16539775
1519,35.49755753
1519.2,39.71652068
1519.4,38.26351628
1519.6,30.64638437
1519.8,28.47002425
1520,31.10187603
1520.2,26.61996538
1520.4,21.80069806
1520.6,24.97027094
1520.8,35.10100072
1521,42.41314131
1521.2,36.918937
1521.4,29.78086061
1521.6,30.18998162
1521.8,40.60976481
1522,40.58742574
1522.2,46.63405483
1522.4,47.14665663
1522.6,42.3390816
1522.8,40.79208203
1523,40.47661311
1523.2,43.90784091
1523.4,42.15165396
1523.6,33.21017439
1523.8,33.99698525
1524,40.38338123
1524.2,35.20134067
1524.4,30.78146979
1524.6,37.84341419
1524.699828,39.6039604
1524.8,35.65229028
1525,29.47812704
1525.2,31.19897069
1525.4,33.80282005
1525.6,29.41769282
1525.8,25.76368045
1526,26.3677449
1526.2,32.20484945
1526.4,36.09178888
1526.6,39.85978837
1526.8,42.92965214
1527,44.24102997
1527.2,35.24297434
1527.4,27.93477496
1527.6,28.69188053
1527.8,29.12248267
1528,30.59055764
1528.2,30.8282735
1528.4,23.78600896
1528.6,23.74044081
1528.8,24.35148745
1529,32.29803343
1529.2,37.29291163
1529.4,34.45068317
1529.6,32.40912018
1529.8,25.75245919
1530,25.03025958
1530.2,30.90807698
1530.4,35.98974222
1530.6,38.55722639
1530.8,29.94146184
1531,27.12400029
1531.2,27.8379128
1531.4,28.35904194
1531.6,27.68579996
1531.8,29.56759352
1532,44.20998588
1532.2,49.57818589
1532.4,42.91109544
1532.6,39.55622166
1532.8,33.38560198
1533,25.923347
1533.2,23.72726728
1533.4,26.24181972
1533.6,31.69644283
1533.8,31.97896351
1534,31.5293617
1534.2,31.77141033
1534.4,31.42424349
1534.6,31.45862401
1534.8,37.4909277
1535,40.23229349
1535.2,33.68611726
1535.4,32.19195961
1535.6,42.46110144
1535.8,53.56486784
1536,61.82662069
1536.2,61.26571959
1536.4,57.05389994
1536.6,49.78917906
1536.8,53.16562809
1537,51.87718273
1537.2,49.13307095
1537.4,42.56646268
1537.6,43.21673026
1537.8,44.14543555
1538,39.7581517
1538.2,35.48473651
1538.4,31.0187604
1538.6,29.82401913
1538.8,34.16264457
1539,38.07023585
1539.2,38.62026578
1539.4,33.08397912
1539.6,30.93103891
1539.8,31.09091078
1540,31.14489686
1540.2,30.35030479
1540.4,27.55608585
1540.6,24.79940459
1540.8,21.97158838
1541,26.59135055
1541.2,26.97913612
1541.4,23.07934444
1541.6,24.25580248
1541.8,32.25009799
1542,33.61204341
1542.2,28.43218116
1542.4,24.99927398
1542.6,25.49398361
1542.8,32.19767703
1543,46.50911148
1543.2,43.47033872
1543.4,30.35590831
1543.6,27.81840875
1543.8,29.39353258
1544,32.03869316
1544.2,37.99711548
1544.4,36.79203601
1544.6,29.14087126
1544.8,26.6480677
1545,25.6898279
1545.2,27.89024404
1545.4,34.8941294
1545.6,48.49958485
1545.8,49.70209534
1546,39.2367666
1546.2,30.15767125
1546.4,26.83423089
1546.6,31.44199308
1546.8,32.73506668
1547,27.1576384
1547.2,26.17421401
1547.4,28.21421447
1547.6,27.75848986
1547.8,27.9279154
1548,33.2800754
1548.2,42.96716364
1548.4,38.98075671
1548.6,29.14473128
1548.8,25.22915775
1549,26.66339938
1549.2,31.3999444
1549.4,30.5716001
1549.6,30.03011892
1549.8,40.24739486
1550,37.42924142
1550.2,31.23644484
1550.4,27.02083131
1550.6,27.78406784
1550.8,23.54781517
1551,23.44309035
1551.2,26.57912527
1551.4,23.58292633
1551.6,25.19904892
1551.8,27.97890482
1552,26.69390024
1552.2,30.86860024
1552.4,39.24406566
1552.6,39.71155221
1552.8,29.26220656
1553,19.29091095
1553.2,19.69555011
1553.4,24.61998542
1553.6,32.6643454
1553.8,36.13317582
1554,28.24014724
1554.2,24.50220999
1554.4,28.75585876
1554.6,29.06575372
1554.8,33.25069213
1555,35.86649916
1555.2,31.09891419
1555.4,32.92805411
1555.6,37.60871173
1555.8,34.13018119
1556,33.58259982
1556.2,38.59468049
1556.4,36.61043826
1556.6,27.99619781
1556.8,29.93880839
1557,32.33715694
1557.2,33.3718938
1557.4,36.47829288
1557.6,43.31643086
1557.8,37.06038169
1558,31.24776155
1558.2,29.27873366
1558.4,33.33570902
1558.6,35.10414353
1558.8,34.34163369
1559,32.25028862
1559.2,31.76206022
1559.4,29.99330372
1559.6,43.24167846
1559.8,44.28384218
1560,38.75989005
1560.2,32.74105507
1560.4,32.85927899
1560.6,29.86455753
1560.8,31.90190138
1561,35.82276203
1561.2,38.4515909
1561.4,39.56114284
1561.6,45.08414299
1561.8,44.51279966
1562,40.31968217
1562.2,43.44055198
1562.4,48.28978952
1562.6,47.19850688
1562.8,42.8686916
1563,41.40337188
1563.2,38.31160114
1563.4,32.71967784
1563.6,35.19162484
1563.8,35.26127362
1564,30.86627953
1564.2,31.74570576
1564.4,31.49405638
1564.6,24.49050208
1564.8,24.16249392
1565,29.57409494
1565.2,33.08943521
1565.4,34.95238141
1565.6,32.48619324
1565.8,29.55906923
1566,28.53542788
1566.2,37.3523161
1566.4,44.34601647
1566.6,39.25205589
1566.8,34.2003042
1567,29.12900639
1567.2,32.19255113
1567.4,31.5811568
1567.6,27.84986301
1567.8,31.89777581
1568,40.86488477
1568.2,43.77035
1568.4,36.41927368
1568.6,32.15008953
1568.8,35.63515317
1569,32.983994
1569.2,23.74840972
1569.4,26.35404022
1569.6,33.13953117
1569.8,33.26638301
1570,30.8852077
1570.2,41.4099188
1570.4,50.91423478
1570.6,40.45251019
1570.8,22.56149237
1571,21.86100924
1571.2,22.93197699
1571.4,23.71259881
1571.6,29.05037115
1571.8,27.03299366
1572,24.42209913
1572.041166,19.8019802
1572.2,25.23663357
1572.4,25.80724947
1572.6,28.11791701
1572.8,31.03672813
1573,34.04831524
1573.2,29.0491456
1573.4,31.09493057
1573.6,32.30394166
1573.8,33.51442224
1574,32.18800899
1574.2,39.89227568
1574.4,35.65318584
1574.6,29.26913454
1574.614065,25.74257426
1574.8,29.24601025
1575,30.32346079
1575.2,32.72716414
1575.4,37.3582377
1575.6,41.64429353
1575.8,39.29709031
1576,34.05367872
1576.2,39.82182776
1576.4,39.10276829
1576.6,33.14930689
1576.8,25.29945929
1577,28.35148457
1577.2,38.43847159
1577.358491,41.58415842
1577.4,41.21613259
1577.6,36.95242066
1577.8,31.59689507
1578,29.06584016
1578.2,35.80391669
1578.4,45.14512314
1578.6,45.72382192
1578.8,42.19652382
1579,37.13899869
1579.2,36.42729478
1579.4,37.75250133
1579.6,32.38417042
1579.8,35.24679823
1580,37.36923164
1580.2,37.59982238
1580.4,37.81173517
1580.6,41.14380475
1580.8,45.03184425
1581,35.26554703
1581.2,32.00547461
1581.4,36.43645409
1581.6,34.42334233
1581.8,33.65747556
1582,32.92524479
1582.2,22.76597419
1582.4,17.99618068
1582.6,26.26044961
1582.8,33.14690645
1583,31.55253395
1583.2,32.21555657
1583.4,33.51784977
1583.6,35.22050979
1583.8,34.74535998
1584,35.80971943
1584.2,38.36412947
1584.4,36.54201746
1584.6,28.88272579
1584.8,33.7243087
1585,36.21412205
1585.2,29.38534181
1585.4,28.62881626
1585.6,25.08667786
1585.8,29.0930415
1586,42.34027102
1586.106346,51.48514851
1586.2,47.75353605
1586.4,35.30387499
1586.6,22.70476066
1586.8,24.27014394
1587,33.33979186
1587.2,36.04912506
1587.4,34.07420875
1587.6,34.98902699
1587.8,34.62257892
1588,27.38838922
1588.2,26.9353501
1588.4,31.3743377
1588.6,36.875624
1588.8,41.01918569
1589,37.52716181
1589.2,38.22851611
1589.4,30.14136193
1589.6,26.06853265
1589.8,37.77120691
1590,33.60532912
1590.2,21.52193983
1590.4,22.7188115
1590.6,27.7065753
1590.8,28.57708392
1591,26.69479269
1591.2,27.60038181
1591.4,25.79357403
1591.6,20.35466951
1591.8,22.80061285
1592,25.98051794
1592.2,23.97940882
1592.4,31.07847208
1592.6,34.60054777
1592.8,34.08858654
1593,35.87657223
1593.2,37.58433744
1593.4,41.15865846
1593.6,41.74832105
1593.8,37.39165829
1594,27.65075246
1594.2,27.94658803
1594.4,31.88852078
1594.6,27.43708821
1594.8,18.02146661
1595,20.8875709
1595.2,29.90831283
1595.4,34.2784757
1595.6,34.89782913
1595.8,31.49472943
1596,31.61960404
1596.2,29.67765666
1596.4,32.6845786
1596.6,39.01059673
1596.8,40.37168364
1596.912521,43.56435644
1597,41.42913438
1597.2,43.03506266
1597.4,44.05559896
1597.6,42.78086171
1597.8,36.22521477
1598,28.46234242
1598.2,23.62839847
1598.4,28.37457989
1598.6,35.29782152
1598.8,28.90654557
1599,26.67045233
1599.2,28.62855779
1599.4,32.25290247
1599.6,32.41686853
1599.8,39.14514482
1600,35.76236465
1600.2,30.88937336
1600.4,32.32552596
1600.6,37.27749315
1600.8,37.64619587
1601,32.75490528
1601.2,23.80361506
1601.4,26.46705845
1601.6,28.94847709
1601.8,30.89342062
1602,35.04499934
1602.2,43.06894321
1602.4,43.57302105
1602.6,39.01399066
1602.8,36.07407289
1603,30.82136525
1603.2,26.7628827
1603.4,27.62725709
1603.6,34.616379
1603.8,33.9965482
1604,33.54552662
1604.2,34.48354065
1604.280822,31.37254902
1604.4,35.74362182
1604.6,32.98734353
1604.8,28.60380635
1604.965753,25.49019608
1605,28.21133165
1605.2,32.04155802
1605.4,31.93804681
1605.6,32.67087704
1605.8,37.88162065
1606,37.17826174
1606.2,33.17204361
1606.4,39.47042675
1606.6,40.60692499
1606.678082,43.1372549
1606.8,39.64459321
1607,37.4477045
1607.2,37.1080565
1607.4,36.12674596
1607.6,26.9420755
1607.8,19.16743686
1608,18.93382872
1608.2,24.85220441
1608.4,32.20910454
1608.6,33.7579539
1608.8,29.71754271
1609,31.01893289
1609.2,37.20725108
1609.4,42.25223165
1609.6,39.05883637
1609.8,30.95910708
1610,31.77310839
1610.2,37.6352017
1610.4,33.95173003
1610.6,21.28357715
1610.616438,15.68627451
1610.8,18.40937102
1611,20.27937861
1611.2,26.14489946
1611.4,31.96070579
1611.6,32.33589715
1611.8,36.3962965
1612,39.60374268
1612.2,38.88375808
1612.4,42.95274713
1612.6,41.38396477
1612.8,31.51988759
1613,29.11128909
1613.2,40.45954207
1613.4,51.2083053
1613.6,52.05082604
1613.8,47.53002798
1614,41.29523533
1614.2,41.44281613
1614.4,40.3144634
1614.6,35.29419569
1614.8,29.0198672
1615,29.10793939
1615.2,32.35390363
1615.4,30.85441757
1615.6,35.49420903
1615.8,37.60566733
1616,39.74443504
1616.2,39.97506629
1616.4,36.54823755
1616.6,38.49110059
1616.8,37.94447981
1617,34.56490145
1617.2,32.03719607
1617.4,33.19458951
1617.6,30.06078411
1617.8,32.66334398
1618,36.61425038
1618.2,35.50080923
1618.4,33.37448494
1618.6,39.4756382
1618.8,34.7713015
1619,25.13406939
1619.006849,21.56862745
1619.2,30.40366878
1619.4,39.37718991
1619.6,40.83530115
1619.8,32.20899969
1620,31.20197879
1620.2,37.69531356
1620.4,37.70142642
1620.6,31.59848554
1620.8,37.50699722
1621,43.36413213
1621.2,39.86364945
1621.4,31.88924246
1621.6,28.43306177
1621.8,28.23064299
1622,38.54112586
1622.2,40.89907667
1622.4,40.2452339
1622.6,46.15840379
1622.773973,49.01960784
1622.8,45.66115873
1623,35.66119142
1623.2,34.63360521
1623.4,31.47711818
1623.6,28.3634596
1623.8,26.56145488
1624,29.50370442
1624.2,27.95749259
1624.4,32.21096009
1624.6,40.56189158
1624.8,43.13163114
1625,36.56972869
1625.2,37.76524758
1625.4,39.32695516
1625.6,39.14817181
1625.8,40.2997582
1625.856164,31.37254902
1626,35.51833879
1626.2,39.06951047
1626.4,42.32328538
1626.6,32.31299069
1626.8,28.683508
1627,29.51652478
1627.2,32.84421085
1627.4,37.00541591
1627.6,37.38009055
1627.8,37.36256653
1628,37.75724938
1628.2,40.78359506
1628.4,36.23728762
1628.6,33.93756052
1628.767123,29.41176471
1628.8,34.660956
1629,23.42387285
1629.2,21.23942726
1629.4,27.68012937
1629.6,37.0057769
1629.8,36.30895904
1630,29.38676526
1630.2,23.58424885
1630.4,32.07741229
1630.6,39.18476472
1630.8,35.81726959
1631,41.33900151
1631.2,41.36570996
1631.4,33.05594236
1631.6,30.46811929
1631.8,25.18935838
1632,30.05333857
1632.2,37.76227388
1632.4,33.99212061
1632.6,29.96927146
1632.8,32.16630892
1633,32.86919699
1633.2,34.87457203
1633.4,35.32372629
1633.6,41.11560365
1633.8,38.98599429
1634,34.10362069
1634.2,32.60366626
1634.4,32.39672903
1634.6,36.0837228
1634.8,29.33722478
1635,28.34335999
1635.2,31.59863308
1635.4,28.19972117
1635.6,26.47401768
1635.8,27.39510816
1636,29.01644154
1636.2,32.51619562
1636.4,31.21677949
1636.6,28.60999758
1636.8,28.65905364
1637,32.83799545
1637.2,43.81419637
1637.4,45.50120795
1637.6,42.68024783
1637.8,43.45635942
1638,34.98726578
1638.2,30.53427049
1638.4,32.52032816
1638.6,33.88090025
1638.8,33.05374291
1639,35.42533441
1639.2,40.5340144
1639.4,36.8413048
1639.6,34.5461115
1639.8,40.81179814
1640,42.26277021
1640.2,29.16987183
1640.4,24.73249361
1640.6,27.22742375
1640.8,27.50191116
1641,27.3373475
1641.2,28.53814631
1641.4,38.11455906
1641.6,38.9806118
1641.8,35.43836808
1642,35.92730931
1642.2,37.3447953
1642.4,41.56560369
1642.6,38.18835347
1642.8,28.87299501
1643,31.71258133
1643.2,37.66605381
1643.4,39.24583422
1643.6,38.09084176
1643.8,36.46400051
1644,31.46846985
1644.2,32.11311138
1644.4,37.8117548
1644.6,40.43188055
1644.8,40.4838067
1645,39.4398694
1645.2,34.47791557
1645.4,37.19627619
1645.6,40.90700392
1645.8,32.81717903
1646,31.15224092
1646.2,31.20619706
1646.4,33.52076951
1646.6,34.15290185
1646.8,32.74333965
1647,35.85166532
1647.2,36.95940307
1647.4,35.660107
1647.6,33.23499653
1647.8,32.4292728
1648,35.68563213
1648.2,38.60407129
1648.4,34.52770411
1648.6,30.65428084
1648.8,32.12923956
1649,29.97629795
1649.2,23.88726643
1649.315068,21.56862745
1649.4,25.12396526
1649.6,36.15094062
1649.8,41.44720993
1650,39.24566279
1650.2,38.45392095
1650.4,41.53025752
1650.6,41.88619502
1650.8,43.19264747
1651,36.53185606
1651.2,28.55235204
1651.4,30.29823075
1651.6,32.93524765
1651.8,31.71198835
1652,29.93008249
1652.2,33.10449602
1652.4,30.81564879
1652.6,28.85744453
1652.8,32.61517875
1653,38.13930316
1653.2,34.90583444
1653.4,28.75642801
1653.6,25.40653733
1653.8,25.58264124
1654,22.23633562
1654.2,22.52771755
1654.280822,19.60784314
1654.4,23.46429673
1654.6,28.39080433
1654.8,28.69277085
1655,20.54254301
1655.2,20.33758829
1655.4,24.44341778
1655.6,28.00916994
1655.8,34.03597856
1656,34.57791509
1656.2,29.2510859
1656.4,31.0625429
1656.6,29.62825242
1656.8,29.46468433
1657,28.50370602
1657.2,31.24771594
1657.4,29.9265886
1657.6,26.53616706
1657.8,26.14197706
1657.876712,21.56862745
1658,24.95980122
1658.2,35.29958574
1658.4,48.27382578
1658.6,44.74860689
1658.8,42.07443433
1659,34.97393477
1659.2,26.70851591
1659.4,28.36139382
1659.6,32.3352195
1659.8,28.21689591
1659.931507,21.56862745
1660,25.16378376
1660.2,36.67010532
1660.4,45.05748441
1660.6,41.94446608
1660.8,34.2937414
1661,33.77539959
1661.2,42.17240122
1661.4,50.45342526
1661.6,43.55087405
1661.8,32.09761309
1662,30.36844295
1662.2,36.59256158
1662.4,33.61060087
1662.6,29.84769012
1662.8,27.61914423
1663,29.47960923
1663.2,36.14549534
1663.4,34.41526632
1663.6,31.25907191
1663.8,31.98352259
1664,34.00154955
1664.2,39.13071357
1664.4,38.81126319
1664.6,37.9518173
1664.8,38.8775732
1665,43.61205033
1665.2,43.09249879
1665.4,38.57050754
1665.6,37.37748343
1665.8,37.38797162
1666,37.3881751
1666.2,37.36917218
1666.4,39.80855716
1666.6,42.05490405
1666.8,40.42188009
1667,31.52927355
1667.2,24.31932522
1667.4,22.73479641
1667.6,31.12081371
1667.8,30.15067533
1668,20.61778295
1668.2,15.12530163
1668.4,17.75244816
1668.6,26.42469802
1668.8,32.78794854
1669,33.93160645
1669.2,37.72588671
1669.4,45.40466053
1669.6,43.40199737
1669.8,39.8928792
1670,34.13733649
1670.2,34.64927618
1670.4,39.1683448
1670.6,32.34223329
1670.8,25.01272628
1671,37.59241645
1671.2,42.09082911
1671.4,36.4952595
1671.6,27.75310725
1671.8,31.9072281
1672,32.78747778
1672.2,33.67015801
1672.4,34.57578337
1672.6,30.36826328
1672.8,34.20578169
1673,29.40414323
1673.2,22.63025096
1673.4,32.7787947
1673.6,38.10347741
1673.8,34.70993771
1674,35.50075614
1674.2,34.35213139
1674.4,31.16019172
1674.6,29.24055211
1674.8,24.7034514
1675,29.67990071
1675.2,29.86538602
1675.4,30.35469055
1675.6,36.07897392
1675.8,40.66102394
1676,37.66663649
1676.2,49.90543288
1676.4,52.99152239
1676.6,41.38820067
1676.8,23.95356516
1677,19.95892654
1677.2,22.60562815
1677.4,24.57490525
1677.6,26.17496462
1677.8,29.44954658
1678,33.75245728
1678.2,34.26462703
1678.4,38.20276175
1678.6,43.65167624
1678.8,48.22852338
1679,49.16944797
1679.2,36.04473577
1679.4,24.01572119
1679.6,21.9358086
1679.8,26.86075528
1680,24.45464299
1680.2,25.1919427
1680.4,28.03383305
1680.6,33.26327386
1680.8,32.65515596
1681,28.08361692
1681.164384,23.52941176
1681.2,26.40596569
1681.4,36.32523157
1681.6,40.94636056
1681.8,37.53599485
1682,34.82247176
1682.2,27.40069722
1682.4,24.66779957
1682.6,26.7972873
1682.8,28.57663964
1683,28.32915726
1683.2,30.38597079
1683.4,36.95562166
1683.6,44.06383573
1683.8,44.64165545
1684,38.47037837
1684.2,32.78493753
1684.4,27.12359001
1684.6,30.5867863
1684.8,35.90274255
1685,38.37177114
1685.2,42.31839135
1685.4,41.07634755
1685.6,42.68638575
1685.8,40.91378978
1686,34.19818225
1686.2,37.16674391
1686.4,39.64508298
1686.6,40.63463828
1686.8,39.96516805
1687,34.58407437
1687.2,32.19101921
1687.4,33.41666795
1687.6,33.32191554
1687.8,33.32040365
1688,34.75814445
1688.2,35.74898212
1688.4,35.7562231
1688.6,35.19516879
1688.8,32.45352066
1689,29.07638325
1689.2,34.69327855
1689.4,44.24587225
1689.6,43.93176707
1689.8,36.382737
1690,40.17998912
1690.2,43.73328007
1690.4,39.97178169
1690.6,37.50795703
