"Hole"	"Core"	"Section"	"Offset [cm]"	"m CSF-A"	"K [wt.%]"	"U [mg/kg]"	"Th [mg/kg]"	"GRA bulk density [g/cm^3]"
"U1501C"	5	1	150	39.3	2.2136	1.3395	7.3764	1.467
"U1501C"	5	2	1	39.31	1.8335	0.68891	5.2455	1.7428
"U1501C"	5	2	10	39.4	2.2598	1.1416	5.2566	1.7393
"U1501C"	5	2	21	39.51	1.4131	0.95396	1.258	1.724
"U1501C"	5	2	30	39.6	1.449	0.9396	1.6015	1.7103
"U1501C"	5	2	41	39.71	1.7693	1.377	5.7557	1.7026
"U1501C"	5	2	50	39.8	1.8336	1.3365	5.9765	1.701
"U1501C"	5	2	61	39.91	1.8614	0.95909	1.0845	1.7029
"U1501C"	5	2	70	40	1.8121	0.65049	0.96207	1.6995
"U1501C"	5	2	81	40.11	1.4757	0.8444	2.1872	1.7109
"U1501C"	5	2	90	40.2	1.6016	0.81817	1.1568	1.7203
"U1501C"	5	2	101	40.31	2.0059	0.86178	2.841	1.7174
"U1501C"	5	2	110	40.4	2.1278	1.0781	2.6306	1.706
"U1501C"	5	2	121	40.51	2.1335	1.4684	5.7162	1.6961
"U1501C"	5	2	130	40.6	2.0959	1.2289	5.9697	1.6956
"U1501C"	5	2	141	40.71	2.3275	1.9725	8.7459	1.556
"U1501C"	5	3	1	40.82	1.8413	1.1913	5.5142	1.704
"U1501C"	5	3	10	40.91	1.8394	0.93594	3.529	1.6974
"U1501C"	5	3	21	41.02	1.3783	0.76299	0.98597	1.6953
"U1501C"	5	3	30	41.11	1.3923	1.0205	0.90286	1.6961
"U1501C"	5	3	41	41.22	1.7999	1.3895	6.4872	1.7019
"U1501C"	5	3	50	41.31	1.8512	1.596	6.4109	1.7041
"U1501C"	5	3	61	41.42	1.8979	0.84865	0.90198	1.6997
"U1501C"	5	3	70	41.51	1.7164	0.62618	0.66735	1.6978
"U1501C"	5	3	81	41.62	1.6152	1.0047	1.2573	1.6696
"U1501C"	5	3	90	41.71	1.6516	1.0731	1.652	1.637
"U1501C"	5	3	101	41.82	1.8601	1.2505	3.0616	1.678
"U1501C"	5	3	110	41.91	1.8628	0.95405	2.5695	1.6963
"U1501C"	5	3	121	42.02	1.9801	1.2255	6.6711	1.7001
"U1501C"	5	3	130	42.11	1.967	1.2027	5.5793	1.6999
"U1501C"	5	3	141	42.22	2.1385	1.407	5.8559	1.6112
"U1501C"	5	4	1	42.32	1.9666	1.0214	4.3117	1.766
"U1501C"	5	4	10	42.41	1.9378	0.91752	5.6525	1.7569
"U1501C"	5	4	21	42.52	1.3371	0.9434	1.8146	1.7433
"U1501C"	5	4	30	42.61	1.4138	1.0074	0.34956	1.7388
"U1501C"	5	4	41	42.72	1.8147	1.2881	5.7068	1.7413
"U1501C"	5	4	50	42.81	1.9464	1.5043	6.5035	1.754
"U1501C"	5	4	61	42.92	1.8145	0.89717	0.93537	1.7732
"U1501C"	5	4	70	43.01	1.8956	0.92117	1.8397	1.7756
"U1501C"	5	4	81	43.12	1.5739	0.81446	1.3848	1.7738
"U1501C"	5	4	90	43.21	1.4992	0.75243	1.5705	1.7675
"U1501C"	5	4	101	43.32	1.9095	0.98021	2.2613	1.7577
"U1501C"	5	4	110	43.41	1.9925	0.70532	3.3165	1.7622
"U1501C"	5	4	121	43.52	2.0193	1.3125	5.4479	1.767
"U1501C"	5	4	130	43.61	1.9189	1.1204	5.2887	1.7674
"U1501C"	5	4	141	43.72	1.7419	1.3532	6.0532	1.7522
"U1501C"	5	4	150	43.81	1.6968	1.7371	6.8619	1.7045
"U1501C"	5	5	1	43.82	1.8435	0.90092	4.3179	1.793
"U1501C"	5	5	10	43.91	1.8976	1.2016	4.7957	1.8079
"U1501C"	5	5	21	44.02	1.607	0.87184	1.4687	1.8153
"U1501C"	5	5	30	44.11	1.5057	1.1023	1.3279	1.7952
"U1501C"	5	5	41	44.22	1.922	1.5898	7.4623	1.7936
"U1501C"	5	5	50	44.31	2.0991	1.2797	6.7102	1.7924
"U1501C"	5	5	61	44.42	1.724	0.73616	1.2445	1.7866
"U1501C"	5	5	70	44.51	1.711	0.92811	1.1971	1.7851
"U1501C"	5	5	81	44.62	1.4334	0.85556	0.97909	1.7793
"U1501C"	5	5	90	44.71	1.5817	0.64131	1.4059	1.7712
"U1501C"	5	5	101	44.82	1.8781	1.0736	2.2829	1.7694
"U1501C"	5	5	110	44.91	1.8544	0.82857	3.2716	1.7666
"U1501C"	5	5	121	45.02	1.9202	1.5121	6.0918	1.7604
"U1501C"	5	5	130	45.11	2.149	1.4872	5.3275	1.7276
"U1501C"	5	5	141	45.22	2.3647	1.5828	7.7472	1.4865
"U1501C"	5	6	1	45.32	1.6252	0.47324	3.1321	1.7404
"U1501C"	5	6	10	45.41	1.7738	0.92447	4.5653	1.7437
"U1501C"	5	6	21	45.52	1.2276	0.75279	0.55053	1.7457
"U1501C"	5	6	30	45.61	1.2764	0.83787	0.99948	1.7454
"U1501C"	5	6	41	45.72	1.5884	1.3176	5.6144	1.7332
"U1501C"	5	6	50	45.81	1.6888	1.2346	5.689	1.7264
"U1501C"	5	6	61	45.92	1.6437	0.68925	0.48898	1.7236
"U1501C"	5	6	70	46.01	1.697	0.76654	1.1703	1.7188
"U1501C"	5	6	81	46.12	1.5207	0.71331	1.4231	1.7261
"U1501C"	5	6	90	46.21	1.5124	0.7196	1.7593	1.7402
"U1501C"	5	6	101	46.32	2.1455	0.98599	3.3096	1.7474
"U1501C"	5	6	110	46.41	2.0538	0.92067	3.11	1.7338
"U1501C"	5	6	121	46.52	2.1064	1.4935	5.6826	1.6819
"U1501C"	5	6	130	46.61	2.2497	1.5642	5.9991	1.6126
"U1501C"	5	6	141	46.72	2.1726	1.5153	7.3922	1.5491
"U1501C"	6	1	1	47.31	1.5496	1.1718	3.8799	1.7002
"U1501C"	6	1	10	47.4	2.0027	1.1193	4.4673	1.7114
"U1501C"	6	1	21	47.51	1.4861	0.84536	1.5039	1.7255
"U1501C"	6	1	30	47.6	1.4071	0.85083	0.9736	1.7188
"U1501C"	6	1	41	47.71	1.7281	1.2163	5.6073	1.7107
"U1501C"	6	1	50	47.8	1.7782	1.2617	6.4462	1.7054
"U1501C"	6	1	61	47.91	1.7487	0.77276	1.6382	1.7019
"U1501C"	6	1	70	48	1.7894	0.91188	0.81383	1.7006
"U1501C"	6	1	81	48.11	1.6058	0.78305	1.2613	1.721
"U1501C"	6	1	90	48.2	1.4845	0.66794	0.90283	1.7296
"U1501C"	6	1	101	48.31	1.8768	0.91074	3.2458	1.7221
"U1501C"	6	1	110	48.4	2.1464	0.8634	3.1333	1.7209
"U1501C"	6	1	121	48.51	1.9485	1.4239	6.1187	1.719
"U1501C"	6	1	130	48.6	1.9281	1.3714	5.0665	1.7095
"U1501C"	6	1	141	48.71	1.9272	1.66	5.7381	1.5997
"U1501C"	6	2	1	48.81	1.5612	0.83064	3.1734	1.7177
"U1501C"	6	2	10	48.9	1.846	0.88956	4.3861	1.7071
"U1501C"	6	2	21	49.01	1.2539	0.7405	1.3246	1.691
"U1501C"	6	2	30	49.1	1.2018	1.0161	1.2052	1.6832
"U1501C"	6	2	41	49.21	1.4527	1.2108	5.4066	1.685
"U1501C"	6	2	50	49.3	1.5642	1.1653	6.0158	1.6899
"U1501C"	6	2	61	49.41	1.549	0.78509	1.601	1.7022
"U1501C"	6	2	70	49.5	1.6668	0.84758	0.99602	1.7046
"U1501C"	6	2	81	49.61	1.3911	0.61	1.4026	1.7004
"U1501C"	6	2	90	49.7	1.3434	0.67993	1.0872	1.6991
"U1501C"	6	2	101	49.81	1.7455	0.92632	3.5684	1.6931
"U1501C"	6	2	110	49.9	1.8549	0.87836	2.9203	1.6916
"U1501C"	6	2	121	50.01	1.8791	1.4507	5.6558	1.702
"U1501C"	6	2	130	50.1	1.9566	1.4624	5.1708	1.7116
"U1501C"	6	2	141	50.21	2.0757	1.7019	6.67	1.677
"U1501C"	6	3	1	50.3	1.9593	0.94539	4.4277	1.7485
"U1501C"	6	3	10	50.39	2.1984	1.3573	4.6249	1.7553
"U1501C"	6	3	21	50.5	1.4627	0.9212	1.4318	1.7628
"U1501C"	6	3	30	50.59	1.4586	0.80856	1.3563	1.7576
"U1501C"	6	3	41	50.7	1.7271	1.1436	5.6832	1.7486
"U1501C"	6	3	50	50.79	1.6758	1.0726	5.0859	1.7413
"U1501C"	6	3	61	50.9	1.7661	0.99551	0.84157	1.7471
"U1501C"	6	3	70	50.99	1.7655	0.7526	0.46797	1.7507
"U1501C"	6	3	81	51.1	1.3957	0.69613	1.2059	1.7408
"U1501C"	6	3	90	51.19	1.429	0.70809	0.85583	1.7411
"U1501C"	6	3	101	51.3	1.8848	0.92145	2.6404	1.75
"U1501C"	6	3	110	51.39	1.9179	0.96187	3.1525	1.7514
"U1501C"	6	3	121	51.5	1.8836	1.5972	5.2757	1.7337
"U1501C"	6	3	130	51.59	2.0111	1.0749	5.4262	1.7226
"U1501C"	6	3	141	51.7	2.0349	1.5267	5.1897	1.703
"U1501C"	6	4	1	51.8	1.7043	1.0796	4.7626	1.7057
"U1501C"	6	4	10	51.89	1.8119	0.9189	5.0433	1.7034
"U1501C"	6	4	21	52	1.23	0.83989	1.1837	1.7122
"U1501C"	6	4	30	52.09	1.3441	0.66403	0.80038	1.7358
"U1501C"	6	4	41	52.2	1.87	1.539	6.5843	1.7605
"U1501C"	6	4	50	52.29	2.0183	1.6022	6.9376	1.7734
"U1501C"	6	4	61	52.4	1.9936	0.90496	1.072	1.7813
"U1501C"	6	4	70	52.49	1.9341	0.74107	0.99023	1.7779
"U1501C"	6	4	81	52.6	1.5557	0.64447	1.071	1.7599
"U1501C"	6	4	90	52.69	1.4554	0.78605	1.1019	1.7412
"U1501C"	6	4	101	52.8	1.7699	0.75508	2.677	1.7261
"U1501C"	6	4	110	52.89	1.9255	0.89783	2.4093	1.7287
"U1501C"	6	4	121	53	1.9172	1.3128	4.5627	1.734
"U1501C"	6	4	130	53.09	2.0823	1.2391	6.0943	1.7364
"U1501C"	6	4	141	53.2	2.0259	1.8224	6.7217	1.7016
"U1501C"	6	4	150	53.29	1.9837	1.0098	7.2328	1.6171
"U1501C"	6	5	1	53.3	1.8876	0.8981	3.9001	1.7566
"U1501C"	6	5	10	53.39	2.0855	1.2008	5.5374	1.7507
"U1501C"	6	5	21	53.5	1.4152	0.67078	1.2031	1.7436
"U1501C"	6	5	30	53.59	1.4212	0.86232	1.1633	1.7438
"U1501C"	6	5	41	53.7	1.8666	1.6936	5.4249	1.7555
"U1501C"	6	5	50	53.79	1.7379	1.1556	6.5328	1.7567
"U1501C"	6	5	61	53.9	1.7474	0.85989	1.0545	1.7514
"U1501C"	6	5	70	53.99	1.7929	0.75197	0.86154	1.7521
"U1501C"	6	5	81	54.1	1.5959	0.72735	1.0386	1.7461
"U1501C"	6	5	90	54.19	1.4679	0.90719	1.5507	1.744
"U1501C"	6	5	101	54.3	1.8569	1.0336	3.0791	1.7524
"U1501C"	6	5	110	54.39	2.0674	1.2922	3.2376	1.7652
"U1501C"	6	5	121	54.5	2.1087	1.3603	4.9409	1.7678
"U1501C"	6	5	130	54.59	2.0791	1.0784	6.4369	1.7482
"U1501C"	6	5	141	54.7	2.1692	1.3993	7.2666	1.6303
"U1501C"	6	6	1	54.8	1.5222	0.84283	2.6977	1.7376
"U1501C"	6	6	10	54.89	1.773	1.0004	3.8769	1.728
"U1501C"	6	6	21	55	1.2427	0.70306	0.97052	1.7223
"U1501C"	6	6	30	55.09	1.1962	0.77406	1.2554	1.7292
"U1501C"	6	6	41	55.2	1.5776	1.0073	5.7788	1.7435
"U1501C"	6	6	50	55.29	1.7012	1.6169	6.7269	1.7572
"U1501C"	6	6	61	55.4	1.7975	0.6605	1.3297	1.7665
"U1501C"	6	6	70	55.49	1.6974	0.72462	0.75084	1.7597
"U1501C"	6	6	81	55.6	1.3516	0.72805	0.83485	1.7445
"U1501C"	6	6	90	55.69	1.4253	0.54068	1.3885	1.742
"U1501C"	6	6	101	55.8	1.8792	0.80028	2.62	1.739
"U1501C"	6	6	110	55.89	1.8617	0.92665	2.5303	1.7226
"U1501C"	6	6	121	56	1.7933	1.183	4.4341	1.7069
"U1501C"	6	6	130	56.09	1.6481	1.1062	5.2975	1.7127
"U1501C"	6	6	141	56.2	1.822	1.4929	4.9984	1.6064
"U1501C"	6	6	150	56.29	1.937	1.4016	5.671	1.3681
"U1501C"	6	7	1	56.3	1.52	0.90482	4.6592	1.7436
"U1501C"	6	7	10	56.39	1.8765	0.9896	5.369	1.7469
"U1501C"	6	7	21	56.5	1.3893	0.76121	1.1558	1.7535
"U1501C"	6	7	30	56.59	1.3961	0.8383	0.87782	1.7445
"U1501C"	6	7	41	56.7	1.5309	1.351	6.0013	1.7241
"U1501C"	6	7	50	56.79	1.7981	1.3204	5.802	1.6745
"U1501C"	7	1	1	56.81	1.6808	0.91507	3.8442	1.6828
"U1501C"	7	1	10	56.9	1.8178	0.93663	3.9498	1.6961
"U1501C"	7	1	21	57.01	1.3276	0.68451	1.1862	1.7086
"U1501C"	7	1	30	57.1	1.2315	0.80055	0.80605	1.7236
"U1501C"	7	1	41	57.21	1.6632	1.4348	5.3331	1.747
"U1501C"	7	1	50	57.3	1.876	1.3377	5.6191	1.7602
"U1501C"	7	1	61	57.41	1.7713	0.78579	1.3029	1.7547
"U1501C"	7	1	70	57.5	1.6891	0.66155	0.79762	1.7352
"U1501C"	7	1	81	57.61	1.4006	0.65453	0.92286	1.7329
"U1501C"	7	1	90	57.7	1.5145	0.61891	0.85578	1.7412
"U1501C"	7	1	101	57.81	1.8878	1.0139	2.503	1.7428
"U1501C"	7	1	110	57.9	1.8926	0.99035	3.3479	1.7456
"U1501C"	7	1	121	58.01	2.0721	0.99756	5.5168	1.7449
"U1501C"	7	1	130	58.1	1.9532	1.2002	6.5577	1.7392
"U1501C"	7	1	141	58.21	1.9624	1.2245	5.5969	1.6248
"U1501C"	7	2	1	58.31	1.6422	0.80207	4.617	1.7319
"U1501C"	7	2	10	58.4	1.8138	1.0586	4.6704	1.7213
"U1501C"	7	2	21	58.51	1.2483	0.80367	1.64	1.7123
"U1501C"	7	2	30	58.6	1.4285	0.80456	1.3486	1.715
"U1501C"	7	2	41	58.71	1.4496	1.4439	4.8102	1.7219
"U1501C"	7	2	50	58.8	1.5934	1.5127	5.1168	1.7309
"U1501C"	7	2	61	58.91	1.6697	0.56906	1.3046	1.7523
"U1501C"	7	2	70	59	1.7376	0.71008	1.0325	1.7659
"U1501C"	7	2	81	59.11	1.583	0.6547	1.7589	1.7621
"U1501C"	7	2	90	59.2	1.5536	0.83426	0.97011	1.7569
"U1501C"	7	2	101	59.31	2.0336	1.0991	2.6428	1.7484
"U1501C"	7	2	110	59.4	1.9382	0.90759	3.5556	1.7345
"U1501C"	7	2	121	59.51	2.0218	1.2743	6.2782	1.7191
"U1501C"	7	2	130	59.6	1.9153	1.2091	5.0499	1.6686
"U1501C"	7	2	141	59.71	2.1233	1.5319	6.098	1.419
"U1501C"	7	3	1	59.8	1.5735	0.84769	3.2288	1.7277
"U1501C"	7	3	10	59.89	1.6676	1.0443	5.0793	1.7224
"U1501C"	7	3	21	60	1.3068	0.70112	1.2558	1.727
"U1501C"	7	3	30	60.09	1.3383	0.8744	1.2859	1.7434
"U1501C"	7	3	41	60.2	1.7352	1.486	6.6832	1.7551
"U1501C"	7	3	50	60.29	1.7275	1.1478	5.7855	1.7334
"U1501C"	7	3	61	60.4	1.6905	0.51939	0.89355	1.7157
"U1501C"	7	3	70	60.49	1.5083	0.93024	0.99132	1.7127
"U1501C"	7	3	81	60.6	1.2881	0.73194	1.563	1.7087
"U1501C"	7	3	90	60.69	1.2529	0.51705	0.66295	1.709
"U1501C"	7	3	101	60.8	1.6564	1.022	2.7844	1.729
"U1501C"	7	3	110	60.89	2.0525	0.96719	3.678	1.7646
"U1501C"	7	3	121	61	2.0098	1.1158	6.6744	1.7712
"U1501C"	7	3	130	61.09	1.7174	1.0008	5.7559	1.7431
"U1501C"	7	3	141	61.2	1.5216	1.2208	4.2311	1.7208
"U1501C"	7	3	150	61.29	1.2201	1.3289	4.5729	1.7285
"U1501C"	7	4	1	61.3	1.3089	0.93018	3.2123	1.7366
"U1501C"	7	4	10	61.39	1.6529	0.71507	3.5042	1.7319
"U1501C"	7	4	21	61.5	1.0347	0.63025	1.1752	1.7246
"U1501C"	7	4	30	61.59	1.0202	0.58589	0.72489	1.7205
"U1501C"	7	4	41	61.7	1.3601	1.0816	4.6221	1.7174
"U1501C"	7	4	50	61.79	1.3129	0.95787	3.9936	1.7171
"U1501C"	7	4	61	61.9	1.2871	0.49295	0.92687	1.7217
"U1501C"	7	4	70	61.99	1.2531	0.65291	0.32929	1.7257
"U1501C"	7	4	81	62.1	1.1175	0.64681	0.92785	1.7236
"U1501C"	7	4	90	62.19	1.1391	0.51317	0.94835	1.7219
"U1501C"	7	4	101	62.3	1.6314	0.6995	2.5858	1.7369
"U1501C"	7	4	110	62.39	1.7354	0.70737	2.9218	1.7571
"U1501C"	7	4	121	62.5	1.9129	1.4007	5.6557	1.7627
"U1501C"	7	4	130	62.59	1.7991	1.1441	4.0488	1.7496
"U1501C"	7	4	141	62.7	1.7418	0.90922	6.4034	1.7
"U1501C"	7	5	1	62.8	1.428	0.75407	3.7864	1.7422
"U1501C"	7	5	10	62.89	1.6049	1.1148	3.0817	1.7391
"U1501C"	7	5	21	63	1.1188	0.86208	1.3689	1.74
"U1501C"	7	5	30	63.09	1.1199	0.58939	0.79599	1.7453
"U1501C"	7	5	41	63.2	1.3422	1.1749	5.127	1.7365
"U1501C"	7	5	50	63.29	1.3538	1.2261	4.698	1.7384
"U1501C"	7	5	61	63.4	1.4796	0.59025	0.69232	1.7612
"U1501C"	7	5	70	63.49	1.5473	0.6961	1.1359	1.7709
"U1501C"	7	5	81	63.6	1.2825	0.78968	1.46	1.7803
"U1501C"	7	5	90	63.69	1.2621	0.58767	0.68131	1.7677
"U1501C"	7	5	101	63.8	1.4582	0.90317	1.8426	1.7365
"U1501C"	7	5	110	63.89	1.34	0.47079	2.6371	1.7018
"U1501C"	7	5	121	64	1.332	0.86295	4.1834	1.6944
"U1501C"	7	5	130	64.09	1.4749	1.0373	4.0576	1.7111
"U1501C"	7	5	141	64.2	1.5541	1.1959	5.9639	1.7279
"U1501C"	7	6	1	64.29	1.365	0.63616	3.8733	1.7688
"U1501C"	7	6	10	64.38	1.6029	1.0464	4.335	1.7636
"U1501C"	7	6	21	64.49	1.2215	0.68112	1.3224	1.7474
"U1501C"	7	6	30	64.58	1.0654	0.63826	0.79791	1.7412
"U1501C"	7	6	41	64.69	1.4247	1.2375	4.1885	1.7306
"U1501C"	7	6	50	64.78	1.2446	1.046	4.8874	1.7275
"U1501C"	7	6	61	64.89	1.3395	0.54994	0.81077	1.7361
"U1501C"	7	6	70	64.98	1.5385	0.71801	0.9003	1.7464
"U1501C"	7	6	81	65.09	1.2357	0.49411	1.2025	1.7458
"U1501C"	7	6	90	65.18	1.1662	0.6746	0.93779	1.7413
"U1501C"	7	6	101	65.29	1.4276	0.71303	2.0304	1.7349
"U1501C"	7	6	110	65.38	1.5179	0.68807	2.6622	1.7271
"U1501C"	7	6	121	65.49	1.6705	1.0097	5.0031	1.6642
"U1501C"	7	7	1	65.56	1.0639	0.49997	2.8687	1.7228
"U1501C"	7	7	10	65.65	1.1993	0.53322	3.6985	1.5344
"U1501C"	7	7	21	65.76	0.76895	0.42123	1.1291	1.3545
"U1501C"	7	7	30	65.85	0.84523	0.32109	-0.11341	1.5313
"U1501C"	7	7	41	65.96	1.0356	0.77184	3.3189	1.2487
"U1501C"	7	7	50	66.05	1.6664	1.9242	6.371	0.447
"U1501C"	8	1	1	66.31	0.91026	0.40337	2.8865	1.668
"U1501C"	8	1	10	66.4	1.0641	0.57756	2.5178	1.6591
"U1501C"	8	1	21	66.51	0.75654	0.29548	0.71103	1.6514
"U1501C"	8	1	30	66.6	0.90713	0.47337	0.66995	1.6496
"U1501C"	8	1	41	66.71	1.0071	0.96494	3.0968	1.6729
"U1501C"	8	1	50	66.8	1.0527	0.89627	2.7777	1.6993
"U1501C"	8	1	61	66.91	1.2105	0.57603	0.99437	1.7311
"U1501C"	8	1	70	67	1.162	0.62483	0.36362	1.7354
"U1501C"	8	1	81	67.11	0.97807	0.46772	0.72221	1.7198
"U1501C"	8	1	90	67.2	0.86195	0.42467	0.95204	1.7152
"U1501C"	8	1	101	67.31	1.1577	0.61774	1.563	1.7166
"U1501C"	8	1	110	67.4	1.1629	0.70655	1.9619	1.7278
"U1501C"	8	1	121	67.51	1.3183	0.8999	3.9467	1.7439
"U1501C"	8	1	130	67.6	1.4762	0.94952	4.0546	1.7471
"U1501C"	8	1	141	67.71	1.2896	0.90231	4.8843	1.729
"U1501C"	8	1	150	67.8	1.2847	1.0644	4.3019	1.6678
"U1501C"	8	2	1	67.81	0.82444	0.56624	1.9844	1.7209
"U1501C"	8	2	10	67.9	1.0444	0.35446	2.8947	1.7154
"U1501C"	8	2	21	68.01	0.77983	0.39454	0.6875	1.7079
"U1501C"	8	2	30	68.1	0.89311	0.45229	0.26976	1.7264
"U1501C"	8	2	41	68.21	1.1895	0.82931	3.8393	1.7265
"U1501C"	8	2	50	68.3	1.1337	0.76005	3.8077	1.7103
"U1501C"	8	2	61	68.41	1.0348	0.45379	0.50065	1.6834
"U1501C"	8	2	70	68.5	0.96481	0.49651	0.2649	1.6714
"U1501C"	8	2	81	68.61	0.85778	0.42441	1.3093	1.7124
"U1501C"	8	2	90	68.7	0.89883	0.42718	1.0144	1.7506
"U1501C"	8	2	101	68.81	1.2032	0.57624	2.0419	1.7252
"U1501C"	8	2	110	68.9	1.2215	0.47149	2.0329	1.6993
"U1501C"	8	2	121	69.01	1.3288	0.60276	3.3724	1.6738
"U1501C"	8	3	1	69.15	0.89941	0.57922	2.3325	1.6823
"U1501C"	8	3	10	69.24	1.1459	0.60512	2.4119	1.6993
"U1501C"	8	3	21	69.35	0.87331	0.51069	0.68112	1.7239
"U1501C"	8	3	30	69.44	0.92537	0.57047	0.72058	1.7308
"U1501C"	8	3	41	69.55	1.0548	0.77335	3.5325	1.7203
"U1501C"	8	3	50	69.64	1.0326	0.73847	3.6167	1.7054
"U1501C"	8	3	61	69.75	1.0815	0.31285	0.86681	1.6962
"U1501C"	8	3	70	69.84	1.0742	0.56225	0.44442	1.7023
"U1501C"	8	3	81	69.95	0.8617	0.35806	0.93816	1.7047
"U1501C"	8	3	90	70.04	0.94578	0.52646	1.2019	1.7153
"U1501C"	8	3	101	70.15	1.2192	0.55971	2.2515	1.7367
"U1501C"	8	3	110	70.24	1.2697	0.5375	1.9143	1.7371
"U1501C"	8	3	121	70.35	1.3766	1.143	3.8218	1.7291
"U1501C"	8	3	130	70.44	1.2044	0.82957	3.4892	1.7156
"U1501C"	8	3	141	70.55	1.1094	1.0645	3.2181	1.6942
"U1501C"	8	3	150	70.64	1.1756	1.1953	3.0488	1.6836
"U1501C"	8	4	1	70.65	0.97002	0.53555	3.1714	1.6787
"U1501C"	8	4	10	70.74	1.1594	0.45778	3.04	1.6852
"U1501C"	8	4	21	70.85	0.85663	0.53494	1.1189	1.6844
"U1501C"	8	4	30	70.94	0.86696	0.53437	0.61074	1.6932
"U1501C"	8	4	41	71.05	1.0848	1.0027	4.1471	1.7313
"U1501C"	8	4	50	71.14	1.3023	1.0173	3.8257	1.7564
"U1501C"	8	4	61	71.25	1.1968	0.53536	0.87917	1.7438
"U1501C"	8	4	70	71.34	1.1567	0.61493	0.72796	1.7288
"U1501C"	8	4	81	71.45	0.85085	0.39	0.76621	1.7143
"U1501C"	8	4	90	71.54	0.88669	0.48247	0.53698	1.7108
"U1501C"	8	4	101	71.65	1.072	0.72043	1.5625	1.7171
"U1501C"	8	4	110	71.74	1.2078	0.55543	1.5571	1.7208
"U1501C"	8	4	121	71.85	1.2814	0.85945	3.8281	1.7262
"U1501C"	8	4	130	71.94	1.3122	0.9203	3.7715	1.7327
"U1501C"	8	4	141	72.05	1.3017	0.85481	4.1122	1.7302
"U1501C"	8	4	150	72.14	1.1346	0.88679	3.6321	1.7345
"U1501C"	8	5	1	72.15	1.0827	0.7172	3.8205	1.7266
"U1501C"	8	5	10	72.24	1.2184	0.73326	3.8933	1.7208
"U1501C"	8	5	21	72.35	0.85957	0.30742	0.88833	1.7217
"U1501C"	8	5	30	72.44	0.9456	0.51107	0.63882	1.7299
"U1501C"	8	5	41	72.55	1.2376	1.0397	3.7927	1.7477
"U1501C"	8	5	50	72.64	1.2505	1.0843	4.2877	1.7601
"U1501C"	8	5	61	72.75	1.1918	0.51614	1.1513	1.7676
"U1501C"	8	5	70	72.84	1.2327	0.49663	0.43071	1.7564
"U1501C"	8	5	81	72.95	0.92906	0.47684	0.3055	1.7276
"U1501C"	8	5	90	73.04	0.90691	0.36691	0.53386	1.7208
"U1501C"	8	5	101	73.15	1.0945	0.70753	1.6753	1.7172
"U1501C"	8	5	110	73.24	1.176	0.64454	1.4803	1.7228
"U1501C"	8	5	121	73.35	1.4955	1.0086	4.882	1.747
"U1501C"	8	5	130	73.44	1.5681	0.88623	4.9761	1.7613
"U1501C"	8	5	141	73.55	1.7902	1.4855	6.4982	1.6028
"U1501C"	8	6	1	73.65	1.2019	0.53214	2.7352	1.7603
"U1501C"	8	6	10	73.74	1.2709	0.8694	3.1586	1.7467
"U1501C"	8	6	21	73.85	0.94201	0.4736	1.3372	1.7281
"U1501C"	8	6	30	73.94	0.90631	0.62318	0.43675	1.717
"U1501C"	8	6	41	74.05	1.1016	0.85892	3.3038	1.7142
"U1501C"	8	6	50	74.14	1.1047	0.9441	3.5046	1.7206
"U1501C"	8	6	61	74.25	1.0627	0.53913	0.95784	1.7316
"U1501C"	8	6	70	74.34	1.1397	0.62235	0.90243	1.7423
"U1501C"	8	6	81	74.45	0.85981	0.35053	1.0005	1.7413
"U1501C"	8	6	90	74.54	0.88151	0.55763	0.28431	1.7238
"U1501C"	8	6	101	74.65	1.0923	0.59061	1.4092	1.7206
"U1501C"	8	6	110	74.74	1.0878	0.64365	2.0024	1.7251
"U1501C"	8	6	121	74.85	1.2192	0.85692	3.8326	1.7234
"U1501C"	8	6	130	74.94	1.2036	0.62432	3.4517	1.7035
"U1501C"	8	7	1	75.03	0.96872	0.75954	2.2687	1.7296
"U1501C"	8	7	10	75.12	1.2142	0.55497	2.6475	1.7267
"U1501C"	8	7	21	75.23	0.86855	0.52279	0.51639	1.7235
"U1501C"	8	7	30	75.32	0.87945	0.47685	0.31133	1.7241
"U1501C"	8	7	41	75.43	1.2629	0.53953	3.6659	1.654
"U1501C"	8	7	50	75.52	1.1459	1.2307	4.0291	1.4533
"U1501C"	9	1	1	75.81	0.95356	0.65035	2.9039	1.6143
"U1501C"	9	1	10	75.9	1.1938	0.60996	2.7747	1.6475
"U1501C"	9	1	21	76.01	0.76928	0.34198	0.6186	1.6684
"U1501C"	9	1	30	76.1	0.8146	0.55094	0.53104	1.6797
"U1501C"	9	1	41	76.21	1.0322	0.72342	3.8612	1.6988
"U1501C"	9	1	50	76.3	1.1725	0.91205	4.2411	1.7144
"U1501C"	9	1	61	76.41	1.1447	0.65174	0.63402	1.7252
"U1501C"	9	1	70	76.5	1.1539	0.60124	0.32792	1.7329
"U1501C"	9	1	81	76.61	1.0209	0.41631	1.6525	1.7458
"U1501C"	9	1	90	76.7	1.0257	0.73211	1.0635	1.737
"U1501C"	9	1	101	76.81	1.3692	0.56179	2.2226	1.7303
"U1501C"	9	1	110	76.9	1.3505	0.55265	2.1842	1.7295
"U1501C"	9	1	121	77.01	1.2284	0.76353	4.324	1.7186
