Time_Ma,d13C,d18O
7.316875,0.24,2.95
7.318058,0.44,2.87
7.31924,0.43,2.91
7.320817,0.47,2.71
7.322,0.48,2.9
7.32433,0.29,2.84
7.325883,0.31,2.91
7.327049,0.38,2.81
7.328602,0.37,2.76
7.329767,0.39,2.95
7.330932,0.27,3.06
7.332485,0.33,3.18
7.33365,0.35,3.26
7.334816,0.29,3.17
7.336369,0.16,3.08
7.337534,0.28,3.22
7.338699,0.23,3.14
7.340641,0.38,3.16
7.341417,0.35,3.22
7.342583,0.29,3.18
7.344524,0.33,2.91
7.345301,0.21,3.12
7.346466,0.44,3.22
7.348408,0.2,2.94
7.349573,0.48,3.18
7.351126,0.25,3.18
7.352291,0.46,3.03
7.353456,0.31,3.07
7.355398,0.51,3.07
7.356563,0.29,2.85
7.357728,0.46,3.15
7.358893,0.43,2.99
7.360835,0.52,2.86
7.362,0.2,2.98
7.363226,0.39,2.95
7.364861,0.39,2.83
7.366087,0.18,2.93
7.367313,0.43,2.86
7.368539,0.54,2.92
7.370174,0.31,3.02
7.3714,0.46,3.09
7.372626,0.08,2.99
7.373443,0.22,2.87
7.37467,0.32,2.98
7.376304,0.25,3.26
7.37753,0.37,3.14
7.378348,0.23,3.12
7.379983,0.3,3.15
7.381209,0.33,3.24
7.382435,0.23,3.2
7.383252,0.32,3.23
7.384887,0.23,3.24
7.386113,0.48,3.19
7.387748,0.37,3
7.388974,0.52,3.2
7.389791,0.46,2.97
7.391835,0.45,3.21
7.393061,0.67,3.1
7.394287,0.53,3.07
7.395922,0.42,2.99
7.397148,0.51,3.04
7.398374,0.4,3.03
7.400417,0.65,3.02
7.401235,0.47,2.61
7.402461,0.49,2.98
7.403687,0.52,3.06
7.404913,0.35,2.94
7.406139,0.4,3
7.407774,0.44,2.98
7.409,0.42,2.99
7.4102,0.34,3
7.4118,0.38,2.76
7.413,0.33,3.08
7.4142,0.28,3.14
7.4158,0.38,3.28
7.417,0.29,3.3
7.4182,0.34,3.22
7.4194,0.12,3.28
7.4206,0.4,3.38
7.4218,0.38,3.37
7.4234,0.31,3.1
7.4246,0.23,3.25
7.4258,0.42,3.19
7.4274,0.48,3.11
7.429,0.54,3.01
7.4302,0.51,2.97
7.4314,0.06,3.1
7.4322,0.41,2.92
7.4334,0.44,3.02
7.435,0.24,2.8
7.436404,0.43,2.89
7.437809,0.55,2.88
7.439681,0.39,2.83
7.441085,0.52,3.05
7.442489,0.32,2.98
7.443894,0.52,3.03
7.447638,0.34,3.1
7.449043,0.35,3.11
7.450915,0.45,2.96
7.452319,0.27,3.07
7.453723,0.28,3.12
7.455596,0.45,3.2
7.457,0.23,3.07
7.458404,0.26,3.22
7.460277,0.25,3.21
7.461681,0.36,3.09
7.463085,0.3,3.35
7.464957,0.13,3.25
7.466362,0.4,3.29
7.467766,0.56,3.01
7.469638,0.43,2.8
7.471043,0.6,2.91
7.472447,0.64,3.02
7.474319,0.42,2.89
7.475723,0.33,3.11
7.477128,0.42,2.88
7.479,0.38,2.78
7.483351,0.64,2.95
7.485216,0.6,3.1
7.487703,0.33,2.98
7.489568,0.53,2.91
7.491432,0.58,2.88
7.493919,0.41,3.15
7.495784,0.09,3.21
7.497649,0.49,3.19
7.500135,0.49,3.14
7.502,0.17,2.72
7.503865,0.53,3.08
7.506351,0.34,3.09
7.510081,0.55,3.17
7.511946,0.12,2.91
7.514432,0.37,3.09
7.516297,0.45,3.16
7.518784,0.38,2.83
7.520649,0.45,3.08
7.522514,0.7,2.98
7.525,0.64,2.86
7.526465,0.61,2.96
7.52793,0.72,3.05
7.529884,0.54,2.93
7.531349,0.61,3.04
7.532814,0.53,3.07
7.534767,0.68,2.92
7.536233,0.82,3.11
7.537698,0.6,2.97
7.539163,0.66,3.39
7.541116,0.49,3.02
7.542581,0.19,3.24
7.544535,0.91,3.18
7.546,0.63,3.13
7.547465,0.71,3.12
7.549419,0.41,3.21
7.550884,0.76,3.23
7.552349,0.58,3.13
7.554302,0.69,2.99
7.555767,0.56,3.01
7.557233,0.78,3.18
7.558698,0.62,3.14
7.560163,0.57,3.15
7.562116,0.75,3.13
7.563581,0.42,2.86
7.565047,0.55,3
7.567,0.54,2.99
7.56874,0.29,3.22
7.57048,0.25,2.85
7.5728,0.54,3.13
7.57454,0.46,3.13
7.57628,0.68,3.16
7.5786,0.52,3.21
7.57976,0.64,3.1
7.5815,0.71,3.23
7.5844,0.61,3.25
7.58614,0.72,3.14
7.58788,0.72,3.13
7.5902,0.75,2.94
7.59194,0.87,2.68
7.59368,0.92,3.01
7.596,0.74,3.07
7.597068,0.98,3.01
7.598137,0.8,2.98
7.599562,0.57,2.95
7.60063,0.91,2.93
7.601699,0.64,2.77
7.603123,0.93,2.93
7.604192,0.83,2.99
7.60526,0.91,3.01
7.606685,0.76,2.84
7.607753,0.97,3.11
7.608822,0.79,3.06
7.610603,0.72,3.31
7.612027,0.59,3.31
7.613452,0.62,3.24
7.615233,0.59,3.2
7.616658,0.64,3.23
7.618082,0.61,3.24
7.619863,0.64,3.31
7.621288,0.67,3.41
7.622712,0.61,3.06
7.624849,0.85,3.23
7.625562,0.76,3.39
7.626274,0.56,3.3
7.62663,0.69,3.24
7.627342,0.53,3.02
7.628055,0.63,3.25
7.629479,0.64,3.21
7.629836,0.46,3.18
7.630548,0.78,3.25
7.631616,0.48,3.2
7.631973,0.59,3.24
7.632685,0.56,3.2
7.633753,0.59,3.23
7.635178,0.58,3.36
7.636247,0.56,3.07
7.637315,0.58,3.03
7.63874,0.49,3.03
7.639808,0.51,2.87
7.640877,0.74,3.03
7.642301,0.78,3.08
7.64337,0.57,3.17
7.644438,0.71,2.78
7.645863,0.86,3
7.646932,0.81,2.96
7.648,0.63,3.09
7.649895,0.62,3.08
7.651316,0.68,3.13
7.652737,0.89,2.95
7.654632,0.53,3.32
7.656053,0.65,3.3
7.657474,0.4,3.12
7.658421,0.65,3.38
7.660789,0.77,3.47
7.661737,0.52,3.38
7.663158,0.39,3.21
7.665526,0.61,3.2
7.666947,0.49,3.27
7.668842,0.49,3.1
7.670263,0.48,3.37
7.671684,0.47,3.26
7.673579,0.4,3.26
7.675,0.65,3.33
7.676421,0.71,3.32
7.678316,0.53,3.15
7.679737,0.95,3.26
7.681158,0.64,3.2
7.683053,0.64,3.15
7.684474,0.7,3.2
7.685895,1,3.17
7.689211,0.82,3
7.690632,0.9,3.13
7.694895,0.88,3.58
7.695842,0.63,3.43
7.697263,0.72,3.26
7.698684,0.77,3.25
7.700105,0.79,3.42
7.702,0.37,3.44
7.702965,0.67,3.09
7.703931,0.71,3.4
7.705218,0.73,3.42
7.706183,0.65,3.4
7.707149,0.7,3.38
7.709401,0.7,3.26
7.710366,0.69,3.05
7.711653,0.78,3.2
7.712619,0.71,3.16
7.713584,0.75,3.31
7.714871,0.26,3.28
7.715837,0.76,3.26
7.716802,0.72,3.18
7.718089,0.51,3.38
7.718733,0.55,3.31
7.719698,0.51,3.2
7.720663,0.61,3.23
7.722272,0.62,3.26
7.723238,0.59,3.18
7.724525,0.79,3.2
7.72549,0.82,3.17
7.726455,0.71,3.19
7.727743,0.18,3.21
7.728708,0.76,3.09
7.729673,0.74,3.23
7.73096,0.51,3.04
7.731926,0.61,3.3
7.732891,0.44,3.61
7.734178,0.14,3.18
7.735144,0.76,3.27
7.736109,0.31,3.22
7.737396,0.77,3.16
7.738361,0.54,3.08
7.739327,0.7,3.04
7.740614,0.44,3.12
7.741579,0.54,3.17
7.742545,0.3,3.39
7.743832,0.7,3.21
7.745441,0.72,3.22
7.746084,0.82,3.1
7.74705,0.53,3.28
7.748015,0.97,3.23
7.74898,0.59,3.17
7.750267,0.71,3.23
7.751233,0.66,3.21
7.752198,0.86,3.19
7.753485,0.44,3.04
7.75445,0.77,3.25
7.755416,0.71,3.2
7.756703,0.08,3.38
7.757668,0.77,3.34
7.758634,0.77,3.26
7.759921,0.6,3.18
7.760886,0.6,3.21
7.761851,0.64,3.14
7.763139,0.63,3.07
7.764104,0.49,3.15
7.765069,0.47,3.11
7.767,0.53,3.13
7.773,0.45,3.06
7.777286,0.56,3.32
7.781571,0.58,3.44
7.784571,0.65,3.29
7.785857,0.49,3.34
7.788857,0.43,3.18
7.790143,0.55,3.22
7.791857,0.34,2.97
7.793143,0.56,3.09
7.794429,0.39,3.33
7.796143,0.69,3.19
7.797429,0.58,3.16
7.798714,0.71,2.94
7.800429,0.68,3.06
7.802571,0.66,3.09
7.803429,0.85,3.15
7.804714,0.92,3.14
7.806,0.84,3.08
7.807286,0.66,3.11
7.809,0.7,3.07
7.810105,0.75,3.19
7.811211,0.64,3.24
7.812684,0.52,3.18
7.813789,0.55,3.12
7.814895,0.41,3.06
7.816368,0.64,3.37
7.817474,0.57,3.49
7.818579,0.73,3.36
7.820053,0.71,3.4
7.821158,0.39,3.37
7.822263,0.54,3.27
7.823737,0.7,3.28
7.824842,0.46,3.28
7.825947,0.54,3.32
7.827421,0.89,3.38
7.828526,0.57,3.33
7.829632,0.58,2.99
7.831105,0.57,3.2
7.832211,0.89,3.26
7.833316,0.56,3.02
7.834789,0.65,3.27
7.835895,0.58,3.29
7.837,0.73,3.43
7.838474,0.66,3.19
7.839579,0.64,3.28
7.840684,0.58,3.28
7.842158,0.76,3.33
7.843263,0.6,3.23
7.844368,0.54,3.27
7.845842,0.63,3.26
7.846947,0.57,3.26
7.848053,0.44,3.31
7.849526,0.03,3.42
7.850632,0.21,3.16
7.851737,0.38,3.16
7.853211,-0.25,3.15
7.854316,0.34,3.15
7.855421,0.24,3.2
7.856895,0.52,3.1
7.858,0.46,3.3
7.859263,0.1,3.1
7.860947,-0.17,3.08
7.863474,0.3,3.3
7.866421,0.4,3.21
7.867684,0.38,3.2
7.868947,0.31,3.16
7.870632,0.21,3.37
7.871895,0.36,3.13
7.873579,-0.11,3.1
7.874842,0.2,3.08
7.876105,-0.04,3.07
7.877789,0.23,2.98
7.879474,0.14,3.08
7.880737,0.13,3
7.882,0.24,2.83
7.883787,0.34,2.91
7.885127,0.12,3.22
7.886467,0.11,3.13
7.888253,0.08,3.38
7.889593,-0.3,3.25
7.890933,-0.18,3.26
7.892273,-0.07,3.24
7.893613,-0.16,3.19
7.894507,-0.1,3.21
7.897187,0.08,3.18
7.898527,0.21,3.36
7.899867,0.49,3.28
7.901653,0.41,3.33
7.902993,0.29,3.41
7.904333,0.07,3.11
7.90612,0.34,3.34
7.90746,0.23,3.3
7.9088,0.2,3.06
7.91014,0.14,3.36
7.911927,0.29,3.27
7.913267,0.03,3.25
7.915053,0.39,3.4
7.916393,0.29,3.39
7.917733,0.16,3.15
7.919073,0.38,3.3
7.92086,0.49,3.32
7.9222,0.31,3.24
7.923987,0.34,3.35
7.926667,0.46,3.26
7.928007,0.18,3.29
7.929793,0.28,3.22
7.931133,0.36,3.13
7.932473,0.45,3.37
7.934707,0.38,3.39
7.9356,0.48,3.4
7.93694,0.32,3.46
7.938727,0.28,3.31
7.940067,0.23,3.26
7.941853,0.4,3.43
7.943193,0.52,3.35
7.944533,0.41,3.29
7.945873,0.56,3.38
7.94766,0.59,3.35
7.949,0.45,3.1
7.9515,0.37,3.34
7.953375,0.44,3.31
7.95525,0.06,3.32
7.957125,0.43,3.32
7.959625,0.44,3.42
7.9615,0.39,3.13
7.964,0.1,3.29
7.965875,0.29,3.28
7.96775,0.18,3.2
7.969625,0.35,3.26
7.972125,0.35,3.12
7.974,0.18,2.97
7.976933,0.29,3.25
7.979133,0.26,3.25
7.983533,0.08,3.32
7.986467,0.29,3.22
7.988667,0.23,3.01
7.9916,0.02,3.08
7.9938,0.09,3.11
7.996,-0.03,3.1
7.9975,0.2,3.04
7.9995,0.43,3.02
8.001,0.25,2.87
8.003,0.35,3.11
8.0045,0.05,3.12
8.006,0.09,3.29
8.0075,0.48,3.33
8.0095,0.34,3.22
8.011,0.55,3.13
8.013,0.51,3.1
8.0145,0.69,2.97
8.016,0.55,2.91
8.018235,0.57,2.96
8.020471,0.63,3.07
8.021588,0.7,2.97
8.023265,0.64,3.23
8.0255,0.46,3.16
8.027176,0.7,3.07
8.029412,0.45,3.04
8.031088,0.62,3.15
8.032765,0.48,3.03
8.035,0.34,2.87
8.036435,0.58,3.1
8.03787,0.44,2.88
8.039304,0.5,3.29
8.041217,0.29,3.31
8.042652,0,3.34
8.044087,0.51,3.33
8.046,0.6,3.31
8.047435,0.63,3.31
8.04887,0.52,3.29
8.050783,0.29,3.25
8.052217,0.3,2.88
8.05413,0.69,3.32
8.055565,0.42,3.24
8.057,0.54,3.21
8.058435,0.7,3.17
8.060348,0.5,3.32
8.061783,0.55,3.13
8.063696,0.8,3.14
8.06513,0.69,3.11
8.066565,0.31,3.03
8.068,0.65,3.17
8.069913,0.66,3.16
8.071348,0.67,3.04
8.073261,0.58,3.22
8.074696,-0.17,3.42
8.07613,0.65,3.11
8.077565,0.62,3.23
8.079478,0.76,3.19
8.080913,0.61,3.12
8.082826,0.41,3.29
8.084261,0.58,3.18
8.085696,0.56,3.15
8.089522,0.6,3.41
8.090957,0.31,3.1
8.09287,0.63,3.21
8.094783,0.53,3.3
8.095739,0.23,3.3
8.097174,0.6,3.34
8.098609,0.5,3.15
8.100522,0.47,3.08
8.101957,0.58,3.17
8.10387,0.52,3.26
8.105304,0.63,3.01
8.107696,0.61,3.24
8.10913,0.77,3.33
8.110565,0.49,3.17
8.112,0.61,3.26
8.113913,0.63,3.27
8.115348,0.65,2.73
8.116783,0.38,3.36
8.118696,0.68,3.18
8.12013,0.56,3.19
8.121565,0.71,3.31
8.123478,0.67,3.33
8.124913,0.53,3.14
8.126826,0.54,3.3
8.128739,0.72,3.16
8.130652,0.68,3.14
8.132087,0.79,3.17
8.134478,0.69,3.31
8.135913,0.65,3.25
8.137826,0.66,3.2
8.140217,0.66,3.29
8.141652,0.58,3.12
8.143565,0.62,3.26
8.145,0.55,3.03
8.147391,0.29,3.34
8.148826,0.6,3.27
8.151217,0.48,3.27
8.152652,0.3,2.86
8.154565,0.5,3.16
8.156957,0.61,3.29
8.158391,0.55,3.15
8.160783,0.34,3.17
8.162217,0.49,3
8.163652,0.56,3.17
8.16413,0.56,3.03
8.165087,0.61,3.15
8.165565,0.44,3.14
8.167,0.71,2.86
8.167576,0.66,3.17
8.168152,0.7,3.1
8.169303,0.49,3.02
8.169879,0.38,2.99
8.171606,0.42,3.16
8.172758,0.37,3.16
8.173909,0.35,3.02
8.174485,0.5,3.22
8.176788,0.63,3.25
8.178515,0.52,3.26
8.182545,0.56,3.12
8.184273,0.22,3.24
8.186,0.43,2.96
8.188766,0.5,3.06
8.190841,0.4,2.84
8.192224,0.34,3.33
8.194991,0.48,3.23
8.197757,0.59,3.29
8.199832,0.9,3.21
8.204673,0.76,3.09
8.206748,0.9,3.2
8.209514,0.81,3.13
8.211589,0.73,2.85
8.214355,0.85,3.17
8.21643,0.92,3.27
8.218505,0.87,3.04
8.220579,0.92,3.27
8.223346,0.74,3.25
8.225421,0.82,3.22
8.228187,0.82,3.27
8.230262,0.81,3.3
8.232336,0.83,3.11
8.234411,0.71,3.3
8.237178,0.72,3.29
8.239252,0.67,3.17
8.242019,0.74,3.35
8.244093,0.77,3.33
8.246168,0.67,3.05
8.248243,0.77,3.22
8.251009,0.68,3.19
8.253084,0.71,3.2
8.25585,0.79,3.25
8.257925,0.73,3.1
8.26,0.62,2.94
8.261575,0.67,3.14
8.26315,0.6,3.16
8.26525,0.57,3.14
8.26735,0.71,3.16
8.268925,0.69,3.27
8.2722,0.71,3.06
8.2746,0.67,3.37
8.2769,0.65,3.01
8.2797,0.68,2.99
8.2821,0.6,3.01
8.2844,0.63,3.06
8.2868,0.73,3.21
8.2891,0.62,3
8.2915,0.69,3.34
8.2939,0.69,3.08
8.2962,0.57,3.25
8.2986,0.76,3.13
8.3009,0.65,3.35
8.3033,0.448,3.02
8.3056,0.469,3.16
8.308,0.497,3.24
8.3103,0.418,3.22
8.3127,0.404,3.45
8.315,0.408,3.41
8.3174,0.3,3.52
8.3197,0.366,3.37
8.3221,0.458,3.27
8.3244,0.545,3.43
8.3268,0.66,3.4
8.3292,0.64,3.28
8.3315,0.78,3.4
8.3339,0.75,3.34
8.3362,0.81,3.25
8.3381,0.76,3.35
8.3386,0.73,3.25
8.3405,0.75,3.35
8.3409,0.89,3.09
8.3428,0.67,3.25
8.3452,0.64,3.3
8.3475,0.7,3.37
8.3499,0.63,3.36
8.3522,0.6,3.27
8.3546,0.62,3.38
8.3593,0.56,3.32
8.3616,0.54,3.32
8.364,0.53,3.27
8.3663,0.42,3.29
8.3687,0.32,3.18
8.371,0.15,3.22
8.3734,0.29,3.22
8.3758,0.19,3.15
8.3781,0.17,3.27
8.3805,0.44,3.34
8.3828,0.38,3.32
8.3852,0.49,3.22
8.3875,0.59,3.14
8.3899,0.58,3.06
8.3922,0.6,3.21
8.3946,0.56,3.1
8.3969,0.59,3.19
8.3993,0.62,3.27
8.4016,0.65,3.22
8.404,0.62,3.32
8.4056,0.53,3.33
8.4071,0.38,3.03
8.4087,0.46,3.08
8.4103,0.33,2.94
8.4122,0.42,3.06
8.4138,0.38,3.16
8.4153,0.41,3.38
8.4169,0.39,3.27
8.4185,0.48,3.32
8.4201,0.6,3.09
8.4216,0.62,3.24
8.4232,0.57,3.25
8.4248,0.56,3.15
8.4264,0.55,3.16
8.4279,0.64,3.23
8.4295,0.69,3.02
8.4311,0.77,3.22
8.4327,0.66,3.26
8.4342,0.7,3.18
8.4358,0.49,3.4
8.4374,0.79,3.32
8.439,0.68,3.16
8.4405,0.55,3.47
8.4421,0.66,3.45
8.4437,0.78,3.33
8.4453,0.64,3.19
8.4468,0.76,3.31
8.4484,0.95,3.2
8.45,0.24,3.24
8.4516,0.15,3.22
8.4531,0.88,3.2
8.4547,0.31,3.16
8.4563,0.86,3.21
8.4579,0.87,3.13
8.4594,0.88,3.24
8.461,0.87,3.17
8.4631,0.61,3.16
8.4651,0.92,3.12
8.4672,0.99,3.24
8.4693,0.93,3.07
8.4714,0.77,3.11
8.4735,0.9,3.11
8.4776,0.94,3.06
8.4797,0.96,3.16
8.4818,0.98,3.22
8.4838,0.54,3.35
8.4859,0.81,3.18
8.488,0.76,3.25
8.49,0.88,3.24
8.4921,0.77,3.09
8.4963,0.87,3.14
8.4983,0.9,3.14
8.5004,0.81,3.06
8.5025,0.85,3.08
8.5066,0.8,3.2
8.5087,0.83,3.15
8.5108,0.96,3.71
8.5129,0.91,3.42
8.515,0.71,3.38
8.517,0.96,3.25
8.5191,0.92,3.19
8.5212,0.83,3.25
8.5233,1.01,3.14
8.5253,1.05,3.14
8.5274,0.95,3.1
8.5295,1.02,3.13
8.5315,1,3.22
8.5336,1,3.19
8.5357,0.95,3.05
8.5378,0.94,3.04
8.5398,0.73,2.97
8.5419,0.92,3.07
8.544,0.61,2.93
8.5459,0.7,3.14
8.5478,0.62,3.07
8.5497,0.94,3.21
8.5515,0.8,3.29
8.5534,0.69,3.16
8.5553,0.75,3.39
8.5572,0.74,3.19
8.5591,0.89,3.32
8.561,0.85,3.37
8.5629,0.9,3.24
8.5648,0.95,3.27
8.5666,0.99,3.01
8.5685,0.95,3.23
8.5704,1.05,3.13
8.5723,1.06,3.29
8.5742,1.12,3.11
8.5761,1,2.94
8.578,0.79,3.08
8.5798,1.06,3.13
8.5817,1.13,3.07
8.5836,0.95,3.17
8.5855,0.77,3.13
8.5874,0.85,3.51
8.5893,0.93,2.93
8.5912,0.93,3.42
8.5931,0.92,3.25
8.5949,0.94,3.31
8.5968,0.88,3.39
8.5987,0.92,3.54
8.6006,0.98,3.43
8.6025,0.83,3.46
8.6044,0.96,3.44
8.6063,0.92,3.42
8.6082,0.94,3.57
8.61,0.89,3.5
8.6119,0.91,3.33
8.6138,0.82,3.44
8.6157,0.85,3.46
8.6176,0.82,3.4
8.6187,0.91,3.3
8.6206,0.81,3.15
8.6225,0.82,3.44
8.6244,0.75,3.31
8.6263,0.8,3.31
8.6319,0.51,3.34
8.6338,0.68,3.11
8.6357,0.64,3.61
8.6376,0.66,3.45
8.6395,0.61,3.29
8.6414,0.53,3.18
8.6432,0.54,3.33
8.6451,0.63,3.32
8.647,0.72,3.24
8.6489,0.68,3.29
8.6508,0.67,3.2
8.6527,0.64,3.16
8.6546,0.7,3.23
8.6565,0.73,3.14
8.6583,0.76,2.98
8.6602,0.56,3.04
8.6621,0.41,3.03
8.664,0.42,2.83
8.6661,0.46,2.9
8.6683,0.34,3.34
8.6704,0.41,3.5
8.6726,0.35,3.41
8.6747,0.3,3.31
8.6769,0.2,3.31
8.679,0.43,3.42
8.6812,0.37,3.36
8.6833,0.66,3.3
8.6855,0.52,3.11
8.6876,0.64,3.11
8.6898,0.55,3.11
8.6919,0.7,3.15
8.6941,0.54,3.39
8.6962,0.74,3.22
8.6984,0.55,3.33
8.7005,0.6,3.31
8.7027,0.66,3.25
8.7048,0.76,3.27
8.7069,0.74,2.97
8.7091,0.64,3.04
8.7112,0.68,3.15
8.7134,0.78,3.14
8.7155,0.74,3.34
8.7177,0.82,3.14
8.7198,0.69,3.28
8.722,0.65,3.31
8.7241,0.53,3.38
8.7263,0.76,3.56
8.7284,0.73,3.34
8.7306,0.8,3.38
8.7327,0.61,3.47
8.7349,0.81,3.25
8.737,0.8,3.21
8.7392,0.85,3.25
8.7413,0.86,3.12
8.7435,0.75,3.26
8.7456,0.62,3.33
8.7477,0.79,3.18
8.7499,0.86,3.08
8.752,0.75,3.01
8.7542,0.65,2.97
8.7563,0.78,2.86
8.7585,0.72,2.89
8.7606,0.64,3.01
8.7628,0.62,3.06
8.7649,0.69,3.08
8.7671,0.75,3.27
8.7692,0.73,3.27
8.7714,0.77,3.3
8.7735,0.7,3.13
8.7757,0.83,3.14
8.7778,0.99,3.12
8.78,0.76,2.98
8.7821,0.71,3.1
8.7843,0.66,3.05
8.7864,0.59,3.01
8.7885,0.71,3
8.7907,0.72,3.04
8.7928,0.69,3.17
8.795,0.76,3.21
8.7971,0.74,3.37
8.7993,0.71,3.28
8.8014,0.73,3.25
8.8036,0.71,3.27
8.8057,0.76,3.33
8.8079,0.71,3.24
8.81,0.78,3.26
8.8122,0.79,3.37
8.8143,0.75,3.43
8.8165,0.81,3.32
8.8186,0.97,3.44
8.8208,0.95,3.29
8.8229,0.97,3.3
8.8251,1.01,3.49
8.8272,1.06,3.18
8.8293,1.01,3.11
8.8315,1.03,3.09
8.8336,1,3.29
8.8358,0.99,3.22
8.8379,0.87,3.31
8.8401,0.89,3.07
8.8422,0.9,3.24
8.8444,0.92,3.32
8.8465,0.9,3.29
8.8487,0.91,3.18
8.8508,0.95,3.28
8.853,0.92,3.34
8.8551,0.92,3.33
8.8573,1.05,3.26
8.8594,0.92,3.11
8.8616,0.98,3.28
8.8637,0.91,3.23
8.8659,1.02,3.11
8.868,1.03,2.97
8.8708,0.82,3.08
8.8737,0.73,3.15
8.8765,0.63,3.18
8.8793,0.79,3.04
8.8822,0.82,3.42
8.885,0.72,3.37
8.8878,0.98,3.29
8.8907,0.84,3.36
8.8935,0.97,3.42
8.8963,0.85,3.34
8.8992,0.83,3.22
8.902,0.99,3.35
8.9048,0.92,3.39
8.9077,0.86,3.33
8.9105,0.07,3.3
8.9162,0.79,3.25
8.919,0.78,3.37
8.9218,0.76,3.39
8.9247,0.8,3.35
8.9275,0.56,3.41
8.9303,0.84,3.27
8.9332,0.77,3.28
8.936,0.8,3.46
8.9388,0.69,3.22
8.9417,0.72,3.28
8.9445,0.7,3.14
8.9502,0.77,3.13
8.953,0.68,3.08
8.9549,0.65,3.17
8.9568,0.63,3.11
8.9587,0.64,3.05
8.9605,0.59,3.33
8.9624,0.57,3.44
8.9643,0.6,3.36
8.9662,0.59,3.5
8.9681,0.58,3.25
8.97,0.6,3.55
8.9737,0.69,3.37
8.9775,0.61,3.27
8.9794,0.65,3.12
8.9813,0.69,3.09
8.9831,0.6,3.28
8.985,0.77,3.2
8.9869,0.63,3.41
8.9888,0.71,3.2
8.9907,0.77,3.38
8.9926,0.66,3.29
8.9944,0.72,3.17
8.9963,0.53,3.04
8.9982,0.63,3.14
9.0001,0.32,3.03
9.002,0.37,2.98
9.0039,0.4,3.22
9.0057,0.34,3.21
9.0076,0.33,3.39
9.0095,0.26,3.3
9.0114,0.32,3.14
9.0133,0.29,3.15
9.017,0.44,3.15
9.0189,0.38,2.98
9.0208,0.37,2.65
9.0227,0.56,2.85
9.0246,0.43,2.77
9.0283,0.53,2.89
9.0302,0.51,2.91
9.034,0.66,2.8
9.0364,0.41,3.07
9.0387,0.33,2.86
9.0411,0.36,2.9
9.0458,0.45,3.02
9.0481,0.29,3.2
9.0505,0.38,3.32
9.0528,0.58,3.22
9.0552,0.37,3.3
9.0575,0.21,3.23
9.0599,0.62,3.24
9.0622,0.09,3.04
9.0646,0.52,3.19
9.0669,0.52,3.05
9.0693,0.69,3.18
9.0716,0.57,3.27
9.074,0.62,3.24
9.0763,0.54,3.25
9.0787,0.49,3.35
9.081,0.49,3.3
9.0834,0.51,3.21
9.0857,0.67,3.25
9.0881,0.51,3.23
9.0904,0.55,3.07
9.0928,0.67,3.24
9.0951,0.56,3.05
9.0975,0.52,2.99
9.0998,0.58,3.06
9.1022,0.6,3.05
9.1045,0.39,3.09
9.1069,0.4,2.91
9.1092,0.56,3.03
9.1116,0.63,3.12
9.1139,0.61,3.13
9.1163,0.69,3.07
9.1186,0.65,2.91
9.121,0.59,2.94
9.1229,0.61,2.91
9.1248,0.59,2.9
9.1267,0.28,3.29
9.1286,0.6,3.17
9.1305,0.53,3.18
9.1324,0.49,3.09
9.1343,0.47,2.97
9.1362,0.77,3.04
9.1381,0.64,3.09
9.1399,0.7,3.01
9.1418,0.57,2.92
9.1437,0.3,2.89
9.1456,0.59,2.93
9.1475,0.4,3.18
9.1494,0.64,3.05
9.1513,0.68,3.04
9.1532,0.68,3.07
9.1551,0.69,3.1
9.157,0.66,2.89
9.1596,0.76,2.97
9.1622,0.6,3.08
9.1648,0.65,2.88
9.1674,0.59,2.75
9.17,0.56,2.98
9.1726,0.6,3.1
9.1752,0.75,3.1
9.1777,0.54,3.39
9.1803,0.57,3.24
9.1829,0.49,3.31
9.1855,0.54,3.12
9.1881,0.44,3.17
9.1907,0.62,3.21
9.1933,0.63,3.19
9.1959,0.78,3.2
9.1985,0.58,3.1
9.2011,0.54,3.11
9.2037,0.59,3.14
9.2115,0.43,3.42
9.2141,0.44,3.45
9.2167,0.58,3.33
9.2192,0.43,3.35
9.2218,0.59,3.41
9.2244,0.42,3.36
9.227,0.54,3.26
9.2296,0.51,3.22
9.2322,0.67,3.17
9.2348,0.64,3.16
9.2374,0.7,3.14
9.24,0.6,3.1
9.2423,0.62,3.2
9.2447,0.68,3.12
9.247,0.6,3.12
9.2493,0.5,3.02
9.2516,0.5,3.2
9.254,0.38,3.31
9.2563,0.37,3.29
9.2586,0.33,3.42
9.261,0.41,3.35
9.2633,0.51,3.34
9.2656,0.46,3.41
9.2679,0.25,3.43
9.2703,0.41,3.22
9.2726,0.37,3.38
9.2749,0.42,3.3
9.2773,0.64,3.22
9.2796,0.59,3.08
9.2819,0.51,3.17
9.2842,0.39,3.08
9.2866,0.55,3.09
9.2889,0.43,3.13
9.2912,0.57,3.03
9.2936,0.37,3.06
9.2959,0.49,3.22
9.2982,0.5,3.36
9.3005,0.24,2.97
9.3029,0.31,3.17
9.3052,0.5,3.16
9.3075,0.51,3.17
9.3099,0.45,3.11
9.3122,0.42,3.23
9.3145,0.48,3.04
9.3168,0.52,3.06
9.3192,0.53,2.99
9.3215,0.41,3.03
9.3238,0.31,2.92
9.3262,0.3,2.88
9.3285,0.26,3.09
9.3308,0.22,3.14
9.3331,0.4,3.09
9.3355,0.33,3.17
